time,Open,High,Low,Close,Volume
2023-01-01T14:23:00,5361.06,5363.0,5359.55,5361.14,137
2023-01-01T14:25:00,5361.14,5362.66,5359.88,5361.81,266
2023-01-01T14:27:00,5361.81,5363.02,5360.21,5360.35,229
2023-01-01T14:29:00,5360.35,5362.29,5358.66,5361.67,364
2023-01-01T14:31:00,5361.67,5362.34,5360.2,5361.89,558
2023-01-01T14:33:00,5361.89,5362.88,5360.6,5361.95,356
2023-01-01T14:35:00,5361.95,5363.4,5360.45,5360.85,397
2023-01-01T14:37:00,5360.85,5361.75,5360.31,5360.97,735
2023-01-01T14:39:00,5360.97,5361.59,5360.55,5360.82,178
2023-01-01T14:41:00,5360.82,5362.73,5359.41,5361.95,343
2023-01-01T14:43:00,5361.95,5363.13,5360.62,5362.94,907
2023-01-01T14:45:00,5362.94,5364.02,5361.03,5361.68,170
2023-01-01T14:47:00,5361.68,5362.3,5361.32,5362.07,999
2023-01-01T14:49:00,5362.07,5362.91,5360.78,5362.28,817
2023-01-01T14:51:00,5362.28,5362.87,5360.62,5361.88,826
2023-01-01T14:53:00,5361.88,5362.84,5361.12,5361.88,413
2023-01-01T14:55:00,5361.88,5363.15,5361.13,5361.29,613
2023-01-01T14:57:00,5361.29,5362.15,5359.64,5360.74,347
2023-01-01T14:59:00,5360.74,5362.47,5359.12,5360.12,843
2023-01-01T15:01:00,5360.12,5360.98,5359.14,5360.84,430
2023-01-01T15:03:00,5360.84,5362.02,5359.7,5361.21,310
2023-01-01T15:05:00,5361.21,5362.3,5359.67,5361.79,285
2023-01-01T15:07:00,5361.79,5363.06,5360.5,5361.25,313
2023-01-01T15:09:00,5361.25,5363.17,5359.37,5360.02,236
2023-01-01T15:11:00,5360.02,5360.77,5359.02,5360.35,508
2023-01-01T15:13:00,5360.35,5360.69,5358.82,5359.02,489
2023-01-01T15:15:00,5359.02,5360.46,5358.39,5359.04,951
2023-01-01T15:17:00,5359.04,5359.88,5358.2,5359.12,910
2023-01-01T15:19:00,5359.12,5360.01,5358.05,5358.08,289
2023-01-01T15:21:00,5358.08,5358.48,5356.5,5358.48,802
2023-01-01T15:23:00,5358.48,5360.32,5357.49,5358.76,262
2023-01-01T15:25:00,5358.76,5360.75,5356.78,5358.1,945
2023-01-01T15:27:00,5358.1,5358.97,5357.55,5358.01,146
2023-01-01T15:29:00,5358.01,5358.91,5356.67,5357.09,379
2023-01-01T15:31:00,5357.09,5357.65,5355.61,5355.81,796
2023-01-01T15:33:00,5355.81,5357.77,5355.1,5355.84,716
2023-01-01T15:35:00,5355.84,5356.8,5354.07,5355.03,671
2023-01-01T15:37:00,5355.03,5356.62,5354.31,5354.8,601
2023-01-01T15:39:00,5354.8,5356.3,5352.97,5353.44,519
2023-01-01T15:41:00,5353.44,5354.15,5351.71,5353.02,947
2023-01-01T15:43:00,5353.02,5354.81,5352.7,5353.97,964
2023-01-01T15:45:00,5353.97,5354.8,5352.75,5354.59,780
2023-01-01T15:47:00,5354.59,5355.27,5352.98,5353.11,470
2023-01-01T15:49:00,5353.11,5354.38,5351.32,5352.96,821
2023-01-01T15:51:00,5352.96,5354.52,5351.04,5353.25,102
2023-01-01T15:53:00,5353.25,5354.14,5352.6,5353.28,316
2023-01-01T15:55:00,5353.28,5354.25,5352.03,5352.51,776
2023-01-01T15:57:00,5352.51,5353.49,5351.61,5352.71,699
2023-01-01T15:59:00,5352.71,5353.79,5351.57,5352.58,450
2023-01-01T16:01:00,5352.58,5353.14,5351.16,5352.74,857
2023-01-01T16:03:00,5352.74,5353.38,5352.41,5353.33,135
2023-01-01T16:05:00,5353.33,5354.7,5352.02,5353.09,864
2023-01-01T16:07:00,5353.09,5353.66,5351.29,5351.89,354
2023-01-01T16:09:00,5351.89,5352.96,5350.91,5352.36,263
2023-01-01T16:11:00,5352.36,5354.07,5351.1,5352.71,374
2023-01-01T16:13:00,5352.71,5354.02,5351.58,5352.56,834
2023-01-01T16:15:00,5352.56,5354.2,5351.25,5351.29,845
2023-01-01T16:17:00,5351.29,5353.23,5350.54,5350.98,465
2023-01-01T16:19:00,5350.98,5351.96,5349.66,5350.03,719
2023-01-01T16:21:00,5350.03,5350.43,5349.44,5349.66,433
