open,high,low,close,volume,time,is_complete
8849.544107051719,8849.264147291586,8849.145425995233,8849.374437831355,2851739,2022-01-01 00:00:00,True
8849.374437831355,8849.655669604617,8849.451806418718,8849.163937221803,2443405,2022-01-01 00:01:00,True
8849.163937221803,8849.432301390614,8848.869977028577,8849.180065667408,2658683,2022-01-01 00:02:00,True
8849.180065667408,8849.4396588543,8848.833562364203,8849.207728781634,1632451,2022-01-01 00:03:00,True
8849.207728781634,8849.804119531007,8849.022681983397,8849.070094745795,2454140,2022-01-01 00:04:00,True
8849.070094745795,8849.126060658646,8849.050381133762,8849.038893430516,2092433,2022-01-01 00:05:00,True
8849.038893430516,8849.027219002835,8848.54475336507,8848.55075666876,1943948,2022-01-01 00:06:00,True
8848.55075666876,8848.619546501768,8848.59114515936,8848.360372866093,1550533,2022-01-01 00:07:00,True
8848.360372866093,8848.388098823612,8848.615242193348,8848.46423836864,1797922,2022-01-01 00:08:00,True
8848.46423836864,8848.547927766056,8848.333008572094,8848.518746294687,2912202,2022-01-01 00:09:00,True
8848.518746294687,8848.922929275226,8847.99842896083,8848.391846869987,2730238,2022-01-01 00:10:00,True
8848.391846869987,8848.313230939712,8847.664363431986,8848.029442607536,1576569,2022-01-01 00:11:00,True
8848.029442607536,8848.26787840744,8847.553716273507,8847.792412259074,1698081,2022-01-01 00:12:00,True
8847.792412259074,8848.005715821206,8847.460828461733,8847.83510924791,2583556,2022-01-01 00:13:00,True
8847.83510924791,8849.268938149487,8847.739925517408,8848.952874527415,1640628,2022-01-01 00:14:00,True
8848.952874527415,8849.208670718559,8848.38524182904,8848.250204756156,2074494,2022-01-01 00:15:00,True
8848.250204756156,8848.336480082418,8848.303395282433,8848.424695612273,2352448,2022-01-01 00:16:00,True
8848.424695612273,8848.344072469114,8846.989380699135,8847.135676753678,1796033,2022-01-01 00:17:00,True
8847.135676753678,8847.729348687775,8846.849002786912,8847.569584533074,1922891,2022-01-01 00:18:00,True
8847.569584533074,8848.059260837668,8847.045154519112,8847.675595262106,1865790,2022-01-01 00:19:00,True
8847.675595262106,8847.883381851208,8846.647803810087,8846.475133688456,2454403,2022-01-01 00:20:00,True
8846.475133688456,8846.463118412374,8846.720884808377,8846.541405069474,2560200,2022-01-01 00:21:00,True
8846.541405069474,8846.682432115404,8845.878235481787,8845.767062107368,2139394,2022-01-01 00:22:00,True
