open,high,low,close,volume,time,is_complete
7103.78,7104.78,7103.72,7104.58,3569942,2022-01-03 20:00:00,True
7104.58,7104.74,7104.49,7104.7,1741759,2022-01-03 21:00:00,True
7104.7,7104.71,7104.32,7104.6,2592577,2022-01-03 22:00:00,True
7104.6,7104.68,7103.54,7103.82,2348201,2022-01-03 23:00:00,True
7103.82,7103.89,7103.53,7103.87,1963811,2022-01-04 00:00:00,True
7103.87,7104.63,7103.66,7104.34,1542982,2022-01-04 01:00:00,True
7104.34,7104.67,7104.2,7104.46,1649602,2022-01-04 02:00:00,True
7104.46,7104.73,7104.18,7104.45,1955641,2022-01-04 03:00:00,True
7104.45,7104.69,7103.65,7103.85,1581993,2022-01-04 04:00:00,True
7103.85,7104.51,7103.84,7104.47,3100860,2022-01-04 05:00:00,True
7104.47,7104.72,7102.42,7102.64,2536567,2022-01-04 06:00:00,True
7102.64,7102.67,7100.84,7101.11,1519308,2022-01-04 07:00:00,True
7101.11,7101.94,7100.9,7101.7,1190797,2022-01-04 08:00:00,True
7101.7,7103.85,7101.51,7103.58,2037665,2022-01-04 09:00:00,True
7103.58,7104.1,7103.48,7104.05,3571492,2022-01-04 10:00:00,True
7104.05,7104.15,7103.33,7103.49,3091673,2022-01-04 11:00:00,True
7103.49,7105.29,7103.43,7105.17,2569466,2022-01-04 12:00:00,True
7105.17,7105.84,7105.08,7105.64,1710932,2022-01-04 13:00:00,True
7105.64,7106.8,7105.53,7106.64,2567402,2022-01-04 14:00:00,True
7106.64,7106.98,7106.51,7106.92,1224666,2022-01-04 15:00:00,True
7106.92,7107.47,7106.63,7107.24,1312959,2022-01-04 16:00:00,True
7107.24,7107.87,7107.02,7107.76,1834396,2022-01-04 17:00:00,True
7107.76,7107.99,7107.14,7107.34,403866,2022-01-04 18:00:00,True
7107.34,7107.58,7106.89,7107.06,370472,2022-01-04 19:00:00,True
7107.06,7107.5,7107.01,7107.34,393162,2022-01-04 20:00:00,True
7107.34,7107.57,7107.08,7107.23,287039,2022-01-04 21:00:00,True
7107.23,7107.53,7107.05,7107.25,170864,2022-01-04 22:00:00,True
7107.25,7107.37,7107.01,7107.12,362675,2022-01-04 23:00:00,True
7107.12,7107.13,7106.51,7106.72,430851,2022-01-05 00:00:00,True
7106.72,7107.1,7106.54,7106.91,264226,2022-01-05 01:00:00,True
7106.91,7107.16,7106.68,7106.78,280608,2022-01-05 02:00:00,True
7106.78,7107.16,7106.66,7106.97,271522,2022-01-05 03:00:00,True
7106.97,7107.47,7106.83,7107.37,621031,2022-01-05 04:00:00,True
7107.37,7108.1,7107.37,7107.8,445379,2022-01-05 05:00:00,True
7107.8,7107.93,7107.64,7107.8,260088,2022-01-05 06:00:00,True
7107.8,7107.89,7107.31,7107.54,465616,2022-01-05 07:00:00,True
7107.54,7107.82,7107.03,7107.32,390913,2022-01-05 08:00:00,True
7107.32,7107.55,7107.02,7107.07,582882,2022-01-05 09:00:00,True
7107.07,7107.22,7106.64,7106.72,598060,2022-01-05 10:00:00,True
7106.72,7106.89,7106.67,7106.89,448842,2022-01-05 11:00:00,True
7106.89,7107.17,7106.6,7107.16,453286,2022-01-05 12:00:00,True
7107.16,7107.32,7106.75,7106.8,700266,2022-01-05 13:00:00,True
7106.8,7107.0,7106.69,7106.92,372052,2022-01-05 14:00:00,True
7106.92,7107.02,7106.42,7106.69,422611,2022-01-05 15:00:00,True
7106.69,7107.04,7106.6,7106.96,529033,2022-01-05 16:00:00,True
7106.96,7107.16,7106.72,7106.81,331420,2022-01-05 17:00:00,True
7106.81,7106.87,7104.97,7105.04,3220451,2022-01-05 18:00:00,True
7105.04,7108.01,7104.78,7107.77,4830954,2022-01-05 19:00:00,True
7107.77,7110.46,7107.74,7110.35,2425253,2022-01-05 20:00:00,True
7110.35,7110.38,7108.13,7108.2,3366411,2022-01-05 21:00:00,True
7108.2,7108.3,7106.77,7106.81,4453001,2022-01-05 22:00:00,True
7106.81,7106.95,7105.3,7105.4,3766239,2022-01-05 23:00:00,True
7105.4,7106.78,7105.24,7106.66,4616474,2022-01-06 00:00:00,True
7106.66,7108.66,7106.38,7108.37,2474119,2022-01-06 01:00:00,True
7108.37,7108.98,7108.2,7108.93,3621243,2022-01-06 02:00:00,True
