time,Open,High,Low,Close,Volume
2023-01-01T14:38:00,3571.6,3572.82,3570.83,3571.42,412
2023-01-01T14:40:00,3571.42,3573.26,3570.98,3572.54,714
2023-01-01T14:42:00,3572.54,3573.63,3570.68,3572.26,911
2023-01-01T14:44:00,3572.26,3573.77,3571.88,3571.89,803
2023-01-01T14:46:00,3571.89,3573.27,3570.52,3572.57,634
2023-01-01T14:48:00,3572.57,3573.06,3571.26,3571.57,306
2023-01-01T14:50:00,3571.57,3573.38,3570.73,3572.1,498
2023-01-01T14:52:00,3572.1,3573.29,3570.75,3571.12,478
2023-01-01T14:54:00,3571.12,3571.71,3569.31,3570.86,172
2023-01-01T14:56:00,3570.86,3572.75,3569.37,3571.06,662
2023-01-01T14:58:00,3571.06,3571.56,3570.33,3570.78,730
2023-01-01T15:00:00,3570.78,3571.26,3569.38,3569.52,680
2023-01-01T15:02:00,3569.52,3571.21,3568.59,3569.29,294
2023-01-01T15:04:00,3569.29,3570.51,3567.6,3570.36,250
2023-01-01T15:06:00,3570.36,3571.42,3568.67,3570.31,704
2023-01-01T15:08:00,3570.31,3571.4,3568.51,3571.22,366
2023-01-01T15:10:00,3571.22,3571.8,3570.04,3571.2,431
2023-01-01T15:12:00,3571.2,3572.95,3570.08,3570.34,290
2023-01-01T15:14:00,3570.34,3571.31,3569.22,3571.19,822
2023-01-01T15:16:00,3571.19,3572.51,3570.23,3570.57,235
2023-01-01T15:18:00,3570.57,3571.95,3570.25,3570.47,424
2023-01-01T15:20:00,3570.47,3571.28,3568.54,3570.83,887
2023-01-01T15:22:00,3570.83,3571.99,3570.42,3571.11,663
2023-01-01T15:24:00,3571.11,3571.74,3569.19,3570.62,219
2023-01-01T15:26:00,3570.62,3571.76,3568.63,3570.98,348
2023-01-01T15:28:00,3570.98,3571.55,3569.37,3569.6,373
2023-01-01T15:30:00,3569.6,3571.0,3567.95,3568.61,465
2023-01-01T15:32:00,3568.61,3570.45,3567.74,3568.46,835
2023-01-01T15:34:00,3568.46,3569.22,3567.43,3568.24,732
2023-01-01T15:36:00,3568.24,3568.99,3566.96,3567.52,101
2023-01-01T15:38:00,3567.52,3567.9,3566.55,3567.6,400
2023-01-01T15:40:00,3567.6,3568.34,3566.83,3567.32,806
2023-01-01T15:42:00,3567.32,3568.63,3566.23,3566.86,213
2023-01-01T15:44:00,3566.86,3567.65,3566.22,3567.51,190
2023-01-01T15:46:00,3567.51,3568.77,3565.69,3566.06,757
2023-01-01T15:48:00,3566.06,3566.94,3564.89,3565.85,972
2023-01-01T15:50:00,3565.85,3567.17,3565.46,3566.5,634
2023-01-01T15:52:00,3566.5,3567.33,3565.01,3567.21,387
2023-01-01T15:54:00,3567.21,3568.26,3565.31,3566.55,508
2023-01-01T15:56:00,3566.55,3566.98,3565.93,3566.97,619
2023-01-01T15:58:00,3566.97,3568.26,3566.55,3567.08,604
2023-01-01T16:00:00,3567.08,3568.14,3565.78,3567.27,416
2023-01-01T16:02:00,3567.27,3568.39,3566.54,3568.19,179
2023-01-01T16:04:00,3568.19,3569.75,3567.19,3567.69,131
2023-01-01T16:06:00,3567.69,3569.49,3566.17,3569.3,862
2023-01-01T16:08:00,3569.3,3570.13,3568.96,3569.12,806
2023-01-01T16:10:00,3569.12,3570.11,3567.76,3569.57,286
2023-01-01T16:12:00,3569.57,3570.59,3568.04,3568.3,339
2023-01-01T16:14:00,3568.3,3569.14,3566.51,3568.89,972
2023-01-01T16:16:00,3568.89,3570.13,3567.95,3570.07,728
2023-01-01T16:18:00,3570.07,3571.21,3569.74,3571.07,509
2023-01-01T16:20:00,3571.07,3572.24,3570.02,3570.36,616
2023-01-01T16:22:00,3570.36,3570.88,3568.64,3569.17,234
