open,high,low,close,volume,time,is_complete
8835.32607401877,8836.453594295932,8835.394844844315,8836.113531398449,2552144,2022-01-01 00:00:00,True
8836.113531398449,8836.116404468996,8836.245443547412,8836.146041740429,2054187,2022-01-01 00:01:00,True
8836.146041740429,8836.225953232015,8835.651534116467,8836.139290641688,2622273,2022-01-01 00:02:00,True
8836.139290641688,8836.685411169447,8836.116454762869,8836.654643357508,2377404,2022-01-01 00:03:00,True
8836.654643357508,8836.884428060837,8836.640190561684,8836.705987502011,1592150,2022-01-01 00:04:00,True
8836.705987502011,8837.18112687886,8836.496956530793,8837.244177090182,2609766,2022-01-01 00:05:00,True
8837.244177090182,8837.339614923992,8837.114673818447,8836.996481345588,2616868,2022-01-01 00:06:00,True
8836.996481345588,8837.38601814694,8836.751428902291,8837.157156069707,2971450,2022-01-01 00:07:00,True
8837.157156069707,8837.096698568746,8836.504672065948,8836.606402615262,2037501,2022-01-01 00:08:00,True
8836.606402615262,8836.843158232256,8835.867640429002,8835.8293034219,2761069,2022-01-01 00:09:00,True
8835.8293034219,8836.364286482352,8835.49817207567,8836.223461230014,1748310,2022-01-01 00:10:00,True
8836.223461230014,8836.301723880219,8836.0502405451,8836.4507455205,2057347,2022-01-01 00:11:00,True
8836.4507455205,8836.180510474089,8836.624254934208,8836.479170884548,2491995,2022-01-01 00:12:00,True
8836.479170884548,8836.817556979244,8836.421363300089,8836.810234414057,1836905,2022-01-01 00:13:00,True
8836.810234414057,8836.858275168857,8835.74193951171,8835.996691212975,2866939,2022-01-01 00:14:00,True
8835.996691212975,8836.100001276422,8835.262273632216,8835.33648524478,2831436,2022-01-01 00:15:00,True
8835.33648524478,8835.385814350946,8835.130335751837,8835.255146165817,2814301,2022-01-01 00:16:00,True
8835.255146165817,8835.879587398325,8835.385447671712,8835.800865101819,2601626,2022-01-01 00:17:00,True
8835.800865101819,8835.694419898282,8835.929173443083,8835.845306644002,2964052,2022-01-01 00:18:00,True
8835.845306644002,8835.921878724768,8835.622356597643,8835.71660299476,2183881,2022-01-01 00:19:00,True
8835.71660299476,8836.36074840686,8835.391349757974,8836.410205505876,6933362,2022-01-01 00:20:00,True
8836.410205505876,8836.830746196349,8836.358764347751,8836.678318699864,6924031,2022-01-01 00:21:00,True
