open,high,low,close,volume,time,is_complete
8914.656757174269,8915.26401479743,8914.780176743294,8914.856987774601,2007720,2022-01-01 00:00:00,True
8914.856987774601,8915.10460987591,8914.853110396083,8915.20705502024,2787957,2022-01-01 00:01:00,True
8915.20705502024,8915.311876997235,8914.787290493081,8914.912927375279,2009208,2022-01-01 00:02:00,True
8914.912927375279,8915.076665044762,8914.640465400664,8914.742216678675,1754942,2022-01-01 00:03:00,True
8914.742216678675,8914.990159192868,8915.259198566931,8914.743097002158,2620958,2022-01-01 00:04:00,True
8914.743097002158,8914.818345943386,8914.470365681413,8914.882737548316,2927505,2022-01-01 00:05:00,True
8914.882737548316,8914.954012013633,8914.473875529502,8914.596036662773,1946590,2022-01-01 00:06:00,True
8914.596036662773,8915.859270716921,8914.478901080713,8915.918348260131,2050865,2022-01-01 00:07:00,True
8915.918348260131,8916.159517793023,8915.742189813338,8915.784658218003,2874469,2022-01-01 00:08:00,True
8915.784658218003,8916.004843160743,8915.955425423328,8915.722754806267,1693297,2022-01-01 00:09:00,True
8915.722754806267,8916.038949468662,8915.62695911406,8916.071681521064,2025495,2022-01-01 00:10:00,True
8916.071681521064,8915.927830258874,8914.963098700215,8915.163736215078,2856964,2022-01-01 00:11:00,True
8915.163736215078,8915.2589536644,8914.813750671863,8915.28070984172,2165057,2022-01-01 00:12:00,True
8915.28070984172,8915.740059750467,8915.200243977957,8915.17530376597,1868008,2022-01-01 00:13:00,True
8915.17530376597,8915.572876893813,8914.700003846685,8915.359696873189,2629730,2022-01-01 00:14:00,True
8915.359696873189,8915.577089508397,8915.123978812331,8915.358324682587,2035220,2022-01-01 00:15:00,True
8915.358324682587,8915.920377644881,8915.228252029878,8915.950689382895,2306546,2022-01-01 00:16:00,True
8915.950689382895,8915.992583866033,8915.241803832734,8915.33855862264,1762052,2022-01-01 00:17:00,True
8915.33855862264,8916.063966320147,8915.296660908596,8915.857653820392,2345558,2022-01-01 00:18:00,True
8915.857653820392,8916.506715376356,8915.78561815587,8916.325161100094,2209948,2022-01-01 00:19:00,True
8916.325161100094,8916.36622045798,8915.234277270982,8915.879619251462,2762653,2022-01-01 00:20:00,True
8915.879619251462,8916.479226158193,8915.807412270939,8916.250893314902,2984384,2022-01-01 00:21:00,True
8916.250893314902,8916.245019785827,8915.676110085235,8915.7965386285,2326675,2022-01-01 00:22:00,True
8915.7965386285,8915.98429883453,8914.726792255688,8915.191881040677,2342957,2022-01-01 00:23:00,True
8915.191881040677,8915.701020940684,8915.035848481793,8915.070713047613,2746205,2022-01-01 00:24:00,True
8915.070713047613,8915.760633508287,8914.809278104682,8915.714696201143,2221631,2022-01-01 00:25:00,True
