open,high,low,close,volume,time,is_complete
210.85181485223498,213.6232699111053,210.60707798334414,213.04920443616317,1143,2022-01-01 00:00:00,True
213.04920443616317,216.55742889663216,212.51671093254518,216.34137146206845,1229,2022-01-01 00:05:00,True
216.34137146206845,217.49220619013806,216.1803315710265,217.4567019250146,961,2022-01-01 00:10:00,True
217.4567019250146,217.68244492543272,216.7234061468767,217.65456709780733,1005,2022-01-01 00:15:00,True
217.65456709780733,218.23801528597335,217.15614080946338,218.0134748475263,949,2022-01-01 00:20:00,True
218.0134748475263,218.99490535764656,217.88584222816098,218.0835586445531,915,2022-01-01 00:25:00,True
218.0835586445531,219.81157961478402,217.20807970861586,219.17747581157496,1071,2022-01-01 00:30:00,True
219.17747581157496,220.45054131365418,219.15266706393598,219.93511553969685,874,2022-01-01 00:35:00,True
219.93511553969685,220.43922970753567,219.44952051171748,219.602416791376,1079,2022-01-01 00:40:00,True
219.602416791376,219.77424721491803,218.11160587292213,218.78877577980114,1002,2022-01-01 00:45:00,True
218.78877577980114,219.7223296428736,218.3160021551467,219.60675618301065,1107,2022-01-01 00:50:00,True
219.60675618301065,222.28596452025567,218.93723005929155,221.45245964873845,932,2022-01-01 00:55:00,True
221.45245964873845,222.12859530918544,220.6062942225415,221.9912740778756,920,2022-01-01 01:00:00,True
221.9912740778756,224.81257445424595,221.61514088502597,224.7187718419255,998,2022-01-01 01:05:00,True
224.7187718419255,225.5622403826304,223.68613283693088,224.62942764234762,1002,2022-01-01 01:10:00,True
224.62942764234762,228.18931505988513,224.07707365631924,227.6601464036789,1133,2022-01-01 01:15:00,True
227.6601464036789,228.52705875435825,226.84234829084912,227.93894527679564,912,2022-01-01 01:20:00,True
227.93894527679564,230.32683796338338,227.64053635247294,230.25146396499352,1005,2022-01-01 01:25:00,True
230.25146396499352,232.0620774702146,229.60719780177334,231.42981521550215,1004,2022-01-01 01:30:00,True
231.42981521550215,231.4934937683523,228.87963927682807,229.6641695724531,1010,2022-01-01 01:35:00,True
229.6641695724531,230.28344262613,228.5650628547048,229.41695166534754,1046,2022-01-01 01:40:00,True
229.41695166534754,229.77951568925914,229.20411919942973,229.37006546060158,12146,2022-01-01 01:45:00,True
229.37006546060158,230.44155332906527,228.41872463759407,229.8516299669893,12129,2022-01-01 01:50:00,True
229.8516299669893,229.96833104456468,229.38966541317302,229.80538964416607,11801,2022-01-01 01:55:00,True
229.80538964416607,231.12944953783864,229.38471492664448,230.19401459429906,11609,2022-01-01 02:00:00,True
230.19401459429906,230.82504770144234,230.03702127423222,230.25346873188354,12017,2022-01-01 02:05:00,True
230.25346873188354,231.21395168585119,229.73266455308615,230.6498617398712,11724,2022-01-01 02:10:00,True
230.6498617398712,231.59884666764725,229.50025400722257,230.2632920585412,11696,2022-01-01 02:15:00,True
230.2632920585412,231.29851597670927,229.71343747419704,230.80697047862247,11788,2022-01-01 02:20:00,True
230.80697047862247,231.2001757605469,230.80037891567721,231.0973036138885,12014,2022-01-01 02:25:00,True
231.0973036138885,231.10330039966354,230.52794863659082,230.90205439998624,11868,2022-01-01 02:30:00,True
230.90205439998624,231.4749034993671,230.1588595293396,231.0985116253053,11884,2022-01-01 02:35:00,True
231.0985116253053,231.34072492763315,230.82904847631454,231.0284910791268,11847,2022-01-01 02:40:00,True
231.0284910791268,231.346761892337,230.18890165478933,230.4711668708785,11852,2022-01-01 02:45:00,True
230.4711668708785,230.68762468156163,229.71231123365988,230.336940586335,11655,2022-01-01 02:50:00,True
230.336940586335,230.76872512163797,229.32663425559025,230.3066358407112,11937,2022-01-01 02:55:00,True
230.3066358407112,230.8640354245807,229.27269746070988,229.69901206470507,11994,2022-01-01 03:00:00,True
229.69901206470507,230.37202789934202,228.72380329071228,229.52357440439286,12187,2022-01-01 03:05:00,True
229.52357440439286,230.7358029748885,229.15231510141447,229.93141965920853,11867,2022-01-01 03:10:00,True
229.93141965920853,230.51517814232278,229.3443364151164,229.5512053166035,11843,2022-01-01 03:15:00,True
229.5512053166035,230.05876189152764,229.28258259777283,229.37186311199503,11811,2022-01-01 03:20:00,True
229.37186311199503,229.63730488446643,228.81182974542196,229.45112182822652,11886,2022-01-01 03:25:00,True
229.45112182822652,230.71397763359528,228.81434260353163,230.52708116628344,804,2022-01-01 03:30:00,True
230.52708116628344,230.77614760855778,228.47382947391918,228.98816917807815,1028,2022-01-01 03:35:00,True
228.98816917807815,230.21371449235366,228.59063755801247,229.9796917090135,853,2022-01-01 03:40:00,True
229.9796917090135,230.60595280786958,228.38011291792392,229.26429096983745,941,2022-01-01 03:45:00,True
229.26429096983745,230.35096676278133,228.53148898106755,230.05946373488544,914,2022-01-01 03:50:00,True
230.05946373488544,230.8737930660876,227.9187672908532,228.2198248606633,1095,2022-01-01 03:55:00,True
228.2198248606633,228.61704806629163,226.06691816110256,226.46060414651595,1052,2022-01-01 04:00:00,True
226.46060414651595,227.15975952647227,221.51417376483022,222.16084351999817,1110,2022-01-01 04:05:00,True
222.16084351999817,222.25599078465365,221.20927634390537,221.27726519141538,1202,2022-01-01 04:10:00,True
221.27726519141538,222.81742335241478,221.20390486540964,222.43958669099092,1092,2022-01-01 04:15:00,True
222.43958669099092,222.9477282735307,219.28590794541114,219.86730343321096,959,2022-01-01 04:20:00,True
219.86730343321096,220.68215334738846,219.36350947720445,220.46505792750375,1079,2022-01-01 04:25:00,True
220.46505792750375,220.99203851743079,219.94971380569208,220.82966023581713,1052,2022-01-01 04:30:00,True
220.82966023581713,221.37172226830677,219.55100921281402,220.46224776601173,1005,2022-01-01 04:35:00,True
220.46224776601173,221.42860465607563,220.1724169630805,220.788185539251,971,2022-01-01 04:40:00,True
220.788185539251,221.12222745081976,218.42473156512946,218.6942054615125,976,2022-01-01 04:45:00,True
218.6942054615125,219.4156960377323,217.25541852126514,217.54914006282172,782,2022-01-01 04:50:00,True
217.54914006282172,218.1537181636285,217.14143052257182,217.95351069009297,999,2022-01-01 04:55:00,True
217.95351069009297,218.8310025716513,215.80256449976588,216.67213244415373,1003,2022-01-01 05:00:00,True
216.67213244415373,220.22186358884312,216.0136880361419,220.1950928752887,1088,2022-01-01 05:05:00,True
220.1950928752887,221.48037324789522,219.83008192228235,220.49059890141524,1042,2022-01-01 05:10:00,True
