open,high,low,close,volume,time,is_complete
2726.74,2727.9,2726.62,2727.57,160208,2022-01-01 00:00:00,True
2727.57,2727.88,2726.86,2727.71,7615,2022-01-01 00:05:00,True
2727.71,2728.53,2727.62,2728.31,9598,2022-01-01 00:10:00,True
2728.31,2729.59,2728.28,2729.56,6668,2022-01-01 00:15:00,True
2729.56,2730.39,2728.13,2728.36,184893,2022-01-01 00:20:00,True
2728.36,2731.57,2728.21,2730.74,6520,2022-01-01 00:25:00,True
2730.74,2731.04,2730.5,2730.94,83381,2022-01-01 00:30:00,True
2730.94,2731.07,2729.89,2729.94,1534,2022-01-01 00:35:00,True
2729.94,2730.15,2728.57,2728.74,83968,2022-01-01 00:40:00,True
2728.74,2728.97,2727.84,2728.45,60669,2022-01-01 00:45:00,True
2728.45,2730.88,2728.4,2730.41,8674,2022-01-01 00:50:00,True
2730.41,2730.83,2730.3,2730.5,4383,2022-01-01 00:55:00,True
2730.5,2731.38,2729.69,2730.16,73895,2022-01-01 01:00:00,True
2730.16,2731.77,2730.0,2730.82,3696,2022-01-01 01:05:00,True
2730.82,2731.3,2730.25,2730.45,4706,2022-01-01 01:10:00,True
2730.45,2731.48,2729.82,2730.89,177008,2022-01-01 01:15:00,True
2730.89,2731.24,2730.51,2730.94,5326,2022-01-01 01:20:00,True
2730.94,2731.37,2730.53,2731.22,7196,2022-01-01 01:25:00,True
2731.22,2731.24,2730.33,2730.87,71109,2022-01-01 01:30:00,True
2730.87,2732.7,2730.02,2732.4,1225,2022-01-01 01:35:00,True
2732.4,2732.43,2732.0,2732.4,181035,2022-01-01 01:40:00,True
2732.4,2732.47,2730.38,2730.84,6924,2022-01-01 01:45:00,True
2730.84,2732.46,2730.77,2731.78,8789,2022-01-01 01:50:00,True
2731.78,2732.06,2729.56,2730.09,1568,2022-01-01 01:55:00,True
2730.09,2731.12,2729.53,2730.02,60876,2022-01-01 02:00:00,True
2730.02,2730.39,2727.96,2728.49,144841,2022-01-01 02:05:00,True
2728.49,2729.52,2727.94,2728.96,187061,2022-01-01 02:10:00,True
2728.96,2729.55,2728.57,2729.46,9273,2022-01-01 02:15:00,True
2729.46,2730.71,2729.27,2730.11,1752,2022-01-01 02:20:00,True
2730.11,2730.31,2728.72,2729.21,6817,2022-01-01 02:25:00,True
2729.21,2730.09,2729.05,2730.0,121341,2022-01-01 02:30:00,True
2730.0,2730.84,2729.78,2730.29,8110,2022-01-01 02:35:00,True
2730.29,2730.77,2729.19,2730.22,9292,2022-01-01 02:40:00,True
2730.22,2731.89,2730.02,2731.11,3585,2022-01-01 02:45:00,True
2731.11,2731.73,2730.91,2731.44,155581,2022-01-01 02:50:00,True
2731.44,2731.6,2730.15,2730.77,5198,2022-01-01 02:55:00,True
2730.77,2731.04,2729.9,2730.93,86580,2022-01-01 03:00:00,True
2730.93,2731.35,2729.79,2731.16,6738,2022-01-01 03:05:00,True
2731.16,2733.91,2730.94,2733.75,7279,2022-01-01 03:10:00,True
2733.75,2734.74,2733.0,2733.65,100105,2022-01-01 03:15:00,True
2733.65,2734.55,2733.07,2734.42,198195,2022-01-01 03:20:00,True
2734.42,2734.85,2733.63,2733.78,8446,2022-01-01 03:25:00,True
2733.78,2735.1,2733.58,2734.89,5596,2022-01-01 03:30:00,True
2734.89,2735.16,2734.75,2735.14,1610,2022-01-01 03:35:00,True
2735.14,2735.94,2735.07,2735.83,8365,2022-01-01 03:40:00,True
2735.83,2735.91,2734.32,2734.87,9358,2022-01-01 03:45:00,True
2734.87,2735.15,2733.99,2734.07,3893,2022-01-01 03:50:00,True
2734.07,2734.19,2732.76,2732.93,1673,2022-01-01 03:55:00,True
2732.93,2733.37,2731.42,2731.67,173913,2022-01-01 04:00:00,True
2731.67,2732.06,2730.75,2731.48,8107,2022-01-01 04:05:00,True
2731.48,2732.45,2731.19,2732.37,2610,2022-01-01 04:10:00,True
2732.37,2733.59,2732.05,2733.22,88733,2022-01-01 04:15:00,True
2733.22,2733.74,2732.62,2733.71,5489,2022-01-01 04:20:00,True
2733.71,2734.43,2733.68,2734.11,8405,2022-01-01 04:25:00,True
2734.11,2734.55,2733.55,2733.83,8042,2022-01-01 04:30:00,True
2733.83,2734.5,2733.08,2734.47,8412,2022-01-01 04:35:00,True
2734.47,2735.77,2732.6,2732.71,9664,2022-01-01 04:40:00,True
2732.71,2734.46,2732.48,2734.13,4892,2022-01-01 04:45:00,True
2734.13,2734.75,2732.88,2732.91,8209,2022-01-01 04:50:00,True
2732.91,2733.1,2732.3,2732.91,1118,2022-01-01 04:55:00,True
