time,Open,High,Low,Close,Volume
2023-01-01T12:43:00,9003.96,9004.43,9003.25,9004.23,595
2023-01-01T12:45:00,9004.23,9004.9,9002.42,9004.68,610
2023-01-01T12:47:00,9004.68,9006.23,9003.01,9004.14,824
2023-01-01T12:49:00,9004.14,9005.12,9003.7,9004.56,437
2023-01-01T12:51:00,9004.56,9006.47,9003.02,9004.24,374
2023-01-01T12:53:00,9004.24,9004.62,9002.78,9004.31,887
2023-01-01T12:55:00,9004.31,9005.94,9003.47,9005.25,240
2023-01-01T12:57:00,9005.25,9006.43,9004.1,9004.99,624
2023-01-01T12:59:00,9004.99,9006.09,9003.35,9005.96,368
2023-01-01T13:01:00,9005.96,9006.55,9004.39,9004.85,261
2023-01-01T13:03:00,9004.85,9006.11,9003.42,9005.92,315
2023-01-01T13:05:00,9005.92,9006.4,9005.16,9005.93,411
2023-01-01T13:07:00,9005.93,9006.84,9003.95,9005.67,648
2023-01-01T13:09:00,9005.67,9006.8,9003.71,9005.81,998
2023-01-01T13:11:00,9005.81,9007.35,9003.89,9004.28,115
2023-01-01T13:13:00,9004.28,9004.62,9002.4,9003.64,426
2023-01-01T13:15:00,9003.64,9004.42,9002.53,9004.29,840
2023-01-01T13:17:00,9004.29,9006.21,9003.96,9004.13,560
2023-01-01T13:19:00,9004.13,9005.9,9002.3,9004.61,609
2023-01-01T13:21:00,9004.61,9005.36,9003.57,9005.34,309
2023-01-01T13:23:00,9005.34,9006.77,9004.39,9004.97,524
2023-01-01T13:25:00,9004.97,9005.69,9003.97,9004.65,535
2023-01-01T13:27:00,9004.65,9006.47,9003.37,9003.38,773
2023-01-01T13:29:00,9003.38,9004.54,9002.98,9003.44,366
2023-01-01T13:31:00,9003.44,9004.92,9002.33,9003.71,941
2023-01-01T13:33:00,9003.71,9004.04,9003.05,9003.14,153
2023-01-01T13:35:00,9003.14,9003.96,9002.2,9003.2,450
2023-01-01T13:37:00,9003.2,9004.59,9001.42,9002.12,640
2023-01-01T13:39:00,9002.12,9002.76,9000.94,9001.37,744
2023-01-01T13:41:00,9001.37,9001.93,9000.14,9001.53,495
2023-01-01T13:43:00,9001.53,9002.59,9000.2,9000.24,478
2023-01-01T13:45:00,9000.24,9001.95,8998.33,9000.17,646
2023-01-01T13:47:00,9000.17,9002.16,8999.14,9002.12,387
2023-01-01T13:49:00,9002.12,9003.6,9000.39,9001.55,230
2023-01-01T13:51:00,9001.55,9002.1,9000.86,9001.17,834
2023-01-01T13:53:00,9001.17,9002.45,8999.24,8999.24,905
2023-01-01T13:55:00,8999.24,9001.19,8998.53,9000.71,434
2023-01-01T13:57:00,9000.71,9002.0,8999.48,9001.47,196
2023-01-01T13:59:00,9001.47,9003.32,8999.55,8999.57,662
2023-01-01T14:01:00,8999.57,8999.94,8997.94,8998.5,914
2023-01-01T14:03:00,8998.5,8998.98,8996.76,8997.23,639
2023-01-01T14:05:00,8997.23,8999.01,8996.5,8998.64,474
2023-01-01T14:07:00,8998.64,8999.75,8996.67,8997.83,507
2023-01-01T14:09:00,8997.83,8999.23,8996.0,8997.63,532
2023-01-01T14:11:00,8997.63,8997.95,8996.35,8997.0,464
2023-01-01T14:13:00,8997.0,8998.87,8995.6,8998.79,451
2023-01-01T14:15:00,8998.79,8999.22,8997.35,8999.05,210
2023-01-01T14:17:00,8999.05,8999.9,8997.38,8999.77,405
2023-01-01T14:19:00,8999.77,9001.19,8998.8,8999.95,363
2023-01-01T14:21:00,8999.95,9001.51,8999.05,9000.37,184
2023-01-01T14:23:00,9000.37,9002.23,8998.5,8999.37,835
2023-01-01T14:25:00,8999.37,9000.74,8998.79,8999.19,413
2023-01-01T14:27:00,8999.19,9001.08,8998.56,8998.59,886
2023-01-01T14:29:00,8998.59,9000.05,8996.81,8998.18,242
2023-01-01T14:31:00,8998.18,9000.05,8996.41,8999.85,911
2023-01-01T14:33:00,8999.85,9001.22,8999.02,9000.01,785
2023-01-01T14:35:00,9000.01,9002.0,8998.98,8999.84,857
2023-01-01T14:37:00,8999.84,9000.44,8998.48,9000.05,121
