time,Open,High,Low,Close,Volume
2023-01-01T12:19:00,7396.92,7398.79,7395.65,7397.92,894
2023-01-01T12:21:00,7397.92,7399.64,7396.64,7397.89,107
2023-01-01T12:23:00,7397.89,7399.06,7396.38,7397.24,208
2023-01-01T12:25:00,7397.24,7397.74,7395.51,7396.86,146
2023-01-01T12:27:00,7396.86,7398.31,7395.8,7396.89,888
2023-01-01T12:29:00,7396.89,7398.77,7395.88,7395.93,122
2023-01-01T12:31:00,7395.93,7397.02,7394.05,7396.66,458
2023-01-01T12:33:00,7396.66,7397.0,7395.89,7396.07,426
2023-01-01T12:35:00,7396.07,7396.38,7394.55,7396.29,501
2023-01-01T12:37:00,7396.29,7398.07,7395.6,7395.87,970
2023-01-01T12:39:00,7395.87,7396.63,7394.64,7395.0,102
2023-01-01T12:41:00,7395.0,7396.66,7393.39,7394.15,294
2023-01-01T12:43:00,7394.15,7394.53,7393.81,7393.89,822
2023-01-01T12:45:00,7393.89,7394.37,7392.73,7394.21,483
2023-01-01T12:47:00,7394.21,7395.44,7393.8,7395.13,699
2023-01-01T12:49:00,7395.13,7395.64,7394.2,7395.19,639
2023-01-01T12:51:00,7395.19,7396.56,7394.83,7394.91,634
2023-01-01T12:53:00,7394.91,7395.46,7393.7,7395.12,224
2023-01-01T12:55:00,7395.12,7395.54,7394.64,7395.25,235
2023-01-01T12:57:00,7395.25,7395.66,7394.02,7395.16,587
2023-01-01T12:59:00,7395.16,7396.05,7393.63,7395.89,467
2023-01-01T13:01:00,7395.89,7397.21,7394.25,7395.14,463
2023-01-01T13:03:00,7395.14,7396.08,7394.09,7395.64,638
2023-01-01T13:05:00,7395.64,7396.31,7394.27,7395.39,307
2023-01-01T13:07:00,7395.39,7396.5,7394.62,7395.63,702
2023-01-01T13:09:00,7395.63,7397.61,7394.91,7397.49,896
2023-01-01T13:11:00,7397.49,7398.57,7396.52,7397.95,605
2023-01-01T13:13:00,7397.95,7398.96,7397.52,7398.95,530
2023-01-01T13:15:00,7398.95,7399.69,7398.47,7399.5,504
2023-01-01T13:17:00,7399.5,7401.41,7398.03,7398.11,663
2023-01-01T13:19:00,7398.11,7399.7,7396.38,7397.36,603
2023-01-01T13:21:00,7397.36,7399.28,7396.63,7399.27,181
2023-01-01T13:23:00,7399.27,7400.86,7398.93,7399.9,845
2023-01-01T13:25:00,7399.9,7401.23,7398.5,7400.26,960
2023-01-01T13:27:00,7400.26,7402.19,7398.78,7399.98,849
2023-01-01T13:29:00,7399.98,7400.69,7399.04,7399.05,473
2023-01-01T13:31:00,7399.05,7399.82,7397.27,7398.03,503
2023-01-01T13:33:00,7398.03,7398.92,7396.03,7397.44,452
2023-01-01T13:35:00,7397.44,7398.17,7397.12,7397.15,828
2023-01-01T13:37:00,7397.15,7397.89,7395.99,7397.39,477
2023-01-01T13:39:00,7397.39,7398.54,7395.74,7397.58,219
2023-01-01T13:41:00,7397.58,7398.74,7396.38,7398.5,815
2023-01-01T13:43:00,7398.5,7399.02,7397.76,7397.82,430
2023-01-01T13:45:00,7397.82,7399.18,7396.32,7398.34,901
2023-01-01T13:47:00,7398.34,7400.0,7397.51,7397.95,763
2023-01-01T13:49:00,7397.95,7398.46,7395.99,7396.38,938
2023-01-01T13:51:00,7396.38,7397.82,7394.72,7397.0,162
2023-01-01T13:53:00,7397.0,7397.53,7395.07,7396.53,113
2023-01-01T13:55:00,7396.53,7397.49,7394.94,7397.42,411
2023-01-01T13:57:00,7397.42,7398.09,7395.71,7397.35,258
2023-01-01T13:59:00,7397.35,7399.33,7396.01,7399.25,538
2023-01-01T14:01:00,7399.25,7399.87,7397.58,7398.66,354
2023-01-01T14:03:00,7398.66,7400.03,7397.88,7399.33,637
2023-01-01T14:05:00,7399.33,7401.1,7398.96,7400.17,664
2023-01-01T14:07:00,7400.17,7401.06,7398.27,7398.97,265
