open,high,low,close,volume,time,is_complete
5995.879665710177,6049.806332144403,6006.521917670454,6063.755630912196,647.274155945037,2022-01-01 08:00:00,True
6063.755630912196,6063.755630912196,6014.72413996083,6018.412300091897,1668.518280363741,2022-01-01 08:01:00,True
6018.412300091897,6136.524424353189,6018.412300091897,6136.524424353189,882.1406306387901,2022-01-01 08:02:00,True
6136.524424353189,6136.524424353189,5967.178245979577,5967.178245979577,1518.6259747123804,2022-01-01 08:03:00,True
5967.178245979577,6008.025072990936,5942.687101017781,6008.025072990936,1134.074551635578,2022-01-01 08:04:00,True
6008.025072990936,6105.201949562012,6008.025072990936,6105.201949562012,836.6512394279464,2022-01-01 08:05:00,True
6105.201949562012,6105.201949562012,6089.744704298654,6089.744704298654,1195.8071268438234,2022-01-01 08:06:00,True
6089.744704298654,6126.358895900411,6089.744704298654,6126.358895900411,1492.5802062025116,2022-01-01 08:07:00,True
6126.358895900411,6126.358895900411,6045.017427371522,6076.174835797016,1031.322759867525,2022-01-01 08:08:00,True
6076.174835797016,6246.995701595398,6076.174835797016,6246.995701595398,1139.371132833875,2022-01-01 08:09:00,True
6246.995701595398,6304.327291760772,6246.995701595398,6304.327291760772,1228.5913278615903,2022-01-01 08:10:00,True
6304.327291760772,6304.327291760772,6207.361474150871,6207.361474150871,924.146283529204,2022-01-01 08:11:00,True
6207.361474150871,6397.249931670161,6207.361474150871,6397.249931670161,782.8868610161591,2022-01-01 08:12:00,True
6397.249931670161,6397.249931670161,6316.282033885396,6364.175711114788,849.2108176611027,2022-01-01 08:13:00,True
6364.175711114788,6425.451171080038,6364.175711114788,6425.451171080038,996.974800070269,2022-01-01 08:14:00,True
6425.451171080038,6425.451171080038,6419.644479112443,6419.644479112443,974.1820348111846,2022-01-01 08:15:00,True
6419.644479112443,6445.498699977601,6419.644479112443,6428.040209904276,1181.3872710402793,2022-01-01 08:16:00,True
6428.040209904276,6428.040209904276,6283.548940965758,6283.548940965758,941.9015516262696,2022-01-01 08:17:00,True
6283.548940965758,6465.198633309946,6283.548940965758,6465.198633309946,572.3409165086963,2022-01-01 08:18:00,True
6465.198633309946,6465.198633309946,6463.152125207556,6463.152125207556,660.7578317744199,2022-01-01 08:19:00,True
6463.152125207556,6463.152125207556,6280.731395557769,6280.731395557769,1175.1175351823304,2022-01-01 08:20:00,True
6280.731395557769,6280.731395557769,6102.226517912376,6102.226517912376,1277.965130789678,2022-01-01 08:21:00,True
6102.226517912376,6411.934671204476,6102.226517912376,6411.934671204476,909.492290830314,2022-01-01 08:22:00,True
6411.934671204476,6411.934671204476,6229.396683983369,6229.396683983369,1149.1646720485144,2022-01-01 08:23:00,True
6229.396683983369,6371.388771857012,6229.396683983369,6371.388771857012,1189.9869320514224,2022-01-01 08:24:00,True
6371.388771857012,6395.196792578145,6371.388771857012,6395.196792578145,961.9130034620028,2022-01-01 08:25:00,True
6395.196792578145,6395.196792578145,6337.920686181789,6337.920686181789,830.0916150218501,2022-01-01 08:26:00,True
6337.920686181789,6467.104572562371,6337.920686181789,6453.9790226792165,680.9358915307919,2022-01-01 08:27:00,True
6453.9790226792165,6453.9790226792165,6309.561712265843,6309.561712265843,670.2465852629922,2022-01-01 08:28:00,True
6309.561712265843,6397.69128027122,6309.561712265843,6344.8509766743055,877.4903660614236,2022-01-01 08:29:00,True
6344.8509766743055,6344.8509766743055,6241.539838153907,6241.539838153907,751.0997288242521,2022-01-01 08:30:00,True
