time,Open,High,Low,Close,Volume
2023-01-01T14:27:00,4429.86,4431.37,4428.04,4428.53,703
2023-01-01T14:29:00,4428.53,4429.77,4427.24,4427.38,977
2023-01-01T14:31:00,4427.38,4428.75,4426.11,4427.37,690
2023-01-01T14:33:00,4427.37,4428.61,4426.85,4427.9,902
2023-01-01T14:35:00,4427.9,4429.59,4426.66,4428.67,868
2023-01-01T14:37:00,4428.67,4429.42,4427.26,4429.23,932
2023-01-01T14:39:00,4429.23,4430.21,4428.47,4429.7,955
2023-01-01T14:41:00,4429.7,4430.97,4429.2,4430.25,453
2023-01-01T14:43:00,4430.25,4431.52,4429.39,4430.42,228
2023-01-01T14:45:00,4430.42,4431.9,4429.8,4430.32,129
2023-01-01T14:47:00,4430.32,4432.22,4429.68,4431.8,163
2023-01-01T14:49:00,4431.8,4432.51,4431.2,4431.87,209
2023-01-01T14:51:00,4431.87,4433.65,4431.23,4433.43,260
2023-01-01T14:53:00,4433.43,4435.17,4432.83,4434.84,854
2023-01-01T14:55:00,4434.84,4436.77,4433.99,4435.65,430
2023-01-01T14:57:00,4435.65,4437.26,4434.61,4436.1,112
2023-01-01T14:59:00,4436.1,4437.77,4435.54,4437.65,978
2023-01-01T15:01:00,4437.65,4439.14,4436.77,4439.11,286
2023-01-01T15:03:00,4439.11,4440.12,4437.94,4437.98,875
2023-01-01T15:05:00,4437.98,4439.85,4437.35,4438.65,273
2023-01-01T15:07:00,4438.65,4439.46,4437.29,4437.72,563
2023-01-01T15:09:00,4437.72,4438.85,4436.83,4438.09,914
2023-01-01T15:11:00,4438.09,4439.25,4437.55,4438.94,488
2023-01-01T15:13:00,4438.94,4439.98,4437.64,4439.79,152
2023-01-01T15:15:00,4439.79,4441.36,4438.81,4440.78,184
2023-01-01T15:17:00,4440.78,4442.55,4439.49,4441.2,228
2023-01-01T15:19:00,4441.2,4442.73,4440.56,4442.56,359
2023-01-01T15:21:00,4442.56,4444.01,4441.36,4443.16,932
2023-01-01T15:23:00,4443.16,4444.3,4442.6,4442.84,432
2023-01-01T15:25:00,4442.84,4443.16,4441.14,4442.66,307
2023-01-01T15:27:00,4442.66,4444.21,4440.98,4443.85,376
2023-01-01T15:29:00,4443.85,4444.93,4442.57,4444.75,484
2023-01-01T15:31:00,4444.75,4445.38,4443.64,4445.38,762
2023-01-01T15:33:00,4445.38,4446.97,4444.19,4445.98,902
2023-01-01T15:35:00,4445.98,4446.56,4444.74,4444.76,724
2023-01-01T15:37:00,4444.76,4446.14,4443.81,4446.14,112
2023-01-01T15:39:00,4446.14,4447.36,4445.67,4446.34,987
2023-01-01T15:41:00,4446.34,4447.83,4445.66,4447.55,478
2023-01-01T15:43:00,4447.55,4448.39,4446.65,4447.59,924
2023-01-01T15:45:00,4447.59,4449.3,4446.09,4446.75,991
2023-01-01T15:47:00,4446.75,4448.6,4445.52,4447.06,712
2023-01-01T15:49:00,4447.06,4449.05,4445.63,4448.26,485
2023-01-01T15:51:00,4448.26,4449.75,4446.55,4447.99,848
2023-01-01T15:53:00,4447.99,4449.05,4446.22,4446.34,185
2023-01-01T15:55:00,4446.34,4446.72,4445.66,4446.16,954
2023-01-01T15:57:00,4446.16,4447.47,4445.17,4447.18,103
2023-01-01T15:59:00,4447.18,4448.34,4445.36,4448.27,478
2023-01-01T16:01:00,4448.27,4448.91,4446.62,4446.87,410
2023-01-01T16:03:00,4446.87,4447.19,4445.98,4446.35,727
2023-01-01T16:05:00,4446.35,4448.32,4445.17,4447.45,575
2023-01-01T16:07:00,4447.45,4448.23,4445.55,4446.23,219
2023-01-01T16:09:00,4446.23,4446.53,4444.56,4445.79,887
2023-01-01T16:11:00,4445.79,4446.5,4444.14,4446.23,614
2023-01-01T16:13:00,4446.23,4448.06,4445.41,4446.16,582
2023-01-01T16:15:00,4446.16,4446.69,4445.45,4446.06,829
2023-01-01T16:17:00,4446.06,4446.73,4444.69,4445.38,981
2023-01-01T16:19:00,4445.38,4446.58,4444.87,4446.02,472
2023-01-01T16:21:00,4446.02,4447.95,4444.59,4445.93,261
2023-01-01T16:23:00,4445.93,4446.8,4444.62,4446.78,958
2023-01-01T16:25:00,4446.78,4448.33,4446.14,4448.25,964
2023-01-01T16:27:00,4448.25,4449.28,4447.86,4448.5,471
