open,high,low,close,volume,time,is_complete
3014.8946950224736,3056.2404519232655,3005.1418822195333,3046.9541728455083,19036.20533872454,2022-01-01 01:00:00,True
3046.9541728455083,3059.8677658391616,3019.7477578400803,3037.0980339802095,13196.249396795509,2022-01-01 02:00:00,True
3037.0980339802095,3054.2775743524103,3027.5823490170133,3050.711292951632,14627.790712750266,2022-01-01 03:00:00,True
3050.711292951632,3062.3070410205746,3021.464166994543,3022.7184982029025,14891.087038230768,2022-01-01 04:00:00,True
3022.7184982029025,3032.97189615633,2995.9244619354095,3011.113196102908,15553.20382803529,2022-01-01 05:00:00,True
3011.113196102908,3065.595037112156,3010.3494872975016,3048.797794620015,11705.9598306847,2022-01-01 06:00:00,True
3048.797794620015,3066.295510946404,3034.41222224264,3051.732333001956,16760.604405362083,2022-01-01 07:00:00,True
3051.732333001956,3056.3835137083624,3045.4370107114382,3051.7057968432055,15443.808753020145,2022-01-01 08:00:00,True
3051.7057968432055,3108.3753122597755,3049.067430353362,3092.384755243954,10898.854990603006,2022-01-01 09:00:00,True
3092.384755243954,3093.950329006645,3060.8372740347763,3068.45317479407,14844.879233865438,2022-01-01 10:00:00,True
3068.45317479407,3162.4059773642484,3053.2086206707786,3158.900015644744,286050.0,2022-01-01 11:00:00,True
3158.900015644744,3182.66086499788,3119.0563022950687,3128.7510686945193,143025.0,2022-01-01 12:00:00,True
3128.7510686945193,3155.0312859329388,3122.9458738891226,3153.607074572837,10622.9107460563,2022-01-01 13:00:00,True
3153.607074572837,3174.120088916623,3098.5557652492985,3111.354955044206,12004.77031011275,2022-01-01 14:00:00,True
3111.354955044206,3133.3949895840055,3099.991373191114,3128.1371510739273,18008.984735769995,2022-01-01 15:00:00,True
3128.1371510739273,3134.6368227353537,3091.5021450143763,3097.5220200718663,18804.166673062668,2022-01-01 16:00:00,True
3097.5220200718663,3100.3801519318213,3065.809085413096,3080.350343470569,12813.451695259182,2022-01-01 17:00:00,True
3080.350343470569,3117.6089130821497,3065.578282724388,3086.5330813751066,15557.457976964419,2022-01-01 18:00:00,True
3086.5330813751066,3097.7642185979726,3041.264118450852,3058.6332010091105,15293.947595693518,2022-01-01 19:00:00,True
3058.6332010091105,3065.914057499722,3039.804488146354,3064.136151559404,10832.930456339574,2022-01-01 20:00:00,True
3064.136151559404,3081.006083557663,3047.125664204489,3080.6507798443313,15671.014325800765,2022-01-01 21:00:00,True
3080.6507798443313,3082.6294101402277,3014.696826521879,3022.6378132917953,11907.607912258907,2022-01-01 22:00:00,True
3022.6378132917953,3038.9638906178893,2972.939862644719,2991.0925572109218,10588.049197079506,2022-01-01 23:00:00,True
2991.0925572109218,2998.0823886921844,2920.489407992905,2930.9945807960958,10089.420888508903,2022-01-02 00:00:00,True
2930.9945807960958,2936.1001173377804,2893.6388533506242,2907.5912735698007,14572.064688194047,2022-01-02 01:00:00,True
2907.5912735698007,2954.1166014285636,2892.749018262537,2931.589545901262,16615.85007373868,2022-01-02 02:00:00,True
2931.589545901262,2941.7401711069774,2923.3092862830185,2928.48987779115,15598.797354282937,2022-01-02 03:00:00,True
2928.48987779115,2948.566535528931,2927.3622759474683,2938.7752536972785,14796.331943780579,2022-01-02 04:00:00,True
2938.7752536972785,2962.1933046988174,2932.249556029679,2950.24683041077,16111.277080551998,2022-01-02 05:00:00,True
2950.24683041077,2967.001113500272,2938.6969168052847,2943.3047873080477,10061.55941091179,2022-01-02 06:00:00,True
2943.3047873080477,2968.711241774294,2869.330054183736,2900.953758295306,16676.57540892985,2022-01-02 07:00:00,True
2900.953758295306,2905.803979055097,2896.686580919187,2904.972334019256,10123.960885000399,2022-01-02 08:00:00,True
2904.972334019256,2906.7822162288044,2864.184326419285,2883.269070507712,12875.463042031883,2022-01-02 09:00:00,True
2883.269070507712,2890.146868935943,2837.9905157425546,2847.53115371992,13374.736608841446,2022-01-02 10:00:00,True
2847.53115371992,2869.410977480529,2834.8733012051143,2865.252300899393,15073.643746664126,2022-01-02 11:00:00,True
2865.252300899393,2958.883984271242,2849.410241745271,2955.699141750067,286050.0,2022-01-02 12:00:00,True
2955.699141750067,2973.5607670455734,2924.745519779467,2925.5501947998423,143025.0,2022-01-02 13:00:00,True
2925.5501947998423,2936.912141074537,2911.7383297859355,2928.0380672895258,10962.197906705147,2022-01-02 14:00:00,True
2928.0380672895258,2936.8930315480834,2918.6401190040883,2923.830178947823,11232.367851853254,2022-01-02 15:00:00,True
2923.830178947823,2988.405143684424,2906.8702573544624,2978.694108606915,16231.326217363398,2022-01-02 16:00:00,True
2978.694108606915,2998.726097115291,2972.683230274473,2994.325968721559,9864.8779448026,2022-01-02 17:00:00,True
2994.325968721559,3032.123361143322,2982.2333586541245,3021.091947776094,10999.487360547866,2022-01-02 18:00:00,True
3021.091947776094,3031.055599922637,2988.0857264575716,3010.3370467312234,14902.509867208719,2022-01-02 19:00:00,True
3010.3370467312234,3013.055084635447,2989.9361412010157,3006.6765507064383,14116.612916300795,2022-01-02 20:00:00,True
3006.6765507064383,3047.724335510248,3004.480537120117,3040.92749734594,9645.243945400798,2022-01-02 21:00:00,True
3040.92749734594,3057.2098176133686,3037.9176917803106,3056.8189780984444,17171.886871033377,2022-01-02 22:00:00,True
3056.8189780984444,3067.1178554018966,3040.6931256607236,3040.7694940135098,13169.015341719794,2022-01-02 23:00:00,True
3040.7694940135098,3041.498854473938,2990.331681847066,3001.7394730486362,16167.903741831757,2022-01-03 00:00:00,True
3001.7394730486362,3005.9809489001877,2927.187006577498,2932.5151729662202,9630.961247172845,2022-01-03 01:00:00,True
2932.5151729662202,2960.1888677134407,2927.6264364941335,2953.2220704802808,18642.282578653936,2022-01-03 02:00:00,True
2953.2220704802808,2996.731142007037,2951.4853660793333,2979.5188485547446,15384.849172146533,2022-01-03 03:00:00,True
2979.5188485547446,2989.194629326436,2942.028860971708,2963.436634837328,11044.536710771723,2022-01-03 04:00:00,True
2963.436634837328,2969.1151757224143,2955.4081699789763,2960.101845509595,11120.351650136763,2022-01-03 05:00:00,True
2960.101845509595,2968.021377873434,2914.1345479892157,2934.318782075963,11692.4077776741,2022-01-03 06:00:00,True
2934.318782075963,2951.7594846846764,2932.4536587440034,2942.032445921377,11161.779018765497,2022-01-03 07:00:00,True
2942.032445921377,2948.415869485804,2894.5359661919792,2907.9580541594496,11012.18147661209,2022-01-03 08:00:00,True
2907.9580541594496,2919.9239137972822,2894.944583153887,2901.700041177187,17647.91234507005,2022-01-03 09:00:00,True
