time,Open,High,Low,Close,Volume
2023-01-01T10:41:00,9516.65,9517.47,9515.83,9515.84,692
2023-01-01T10:43:00,9515.84,9517.46,9514.31,9515.69,628
2023-01-01T10:45:00,9515.69,9516.33,9514.78,9514.93,407
2023-01-01T10:47:00,9514.93,9515.45,9513.56,9514.0,949
2023-01-01T10:49:00,9514.0,9515.86,9512.62,9515.09,408
2023-01-01T10:51:00,9515.09,9516.0,9513.78,9515.29,836
2023-01-01T10:53:00,9515.29,9516.68,9514.13,9515.65,910
2023-01-01T10:55:00,9515.65,9517.59,9514.51,9515.07,523
2023-01-01T10:57:00,9515.07,9516.73,9514.1,9516.13,720
2023-01-01T10:59:00,9516.13,9516.56,9515.03,9516.38,972
2023-01-01T11:01:00,9516.38,9517.89,9515.66,9517.83,978
2023-01-01T11:03:00,9517.83,9518.33,9516.13,9516.42,224
2023-01-01T11:05:00,9516.42,9518.4,9514.6,9516.02,245
2023-01-01T11:07:00,9516.02,9516.96,9514.78,9515.28,682
2023-01-01T11:09:00,9515.28,9517.06,9513.9,9516.92,502
2023-01-01T11:11:00,9516.92,9518.04,9516.41,9517.42,591
2023-01-01T11:13:00,9517.42,9519.13,9516.66,9516.89,269
2023-01-01T11:15:00,9516.89,9517.76,9514.96,9515.02,225
2023-01-01T11:17:00,9515.02,9516.59,9513.72,9516.19,533
2023-01-01T11:19:00,9516.19,9517.53,9515.29,9516.6,689
2023-01-01T11:21:00,9516.6,9517.82,9515.26,9515.41,236
2023-01-01T11:23:00,9515.41,9516.05,9515.07,9515.54,997
2023-01-01T11:25:00,9515.54,9516.79,9513.58,9515.39,710
2023-01-01T11:27:00,9515.39,9517.29,9514.49,9515.46,337
2023-01-01T11:29:00,9515.46,9516.9,9513.67,9514.69,104
2023-01-01T11:31:00,9514.69,9515.67,9513.84,9514.39,838
2023-01-01T11:33:00,9514.39,9514.76,9513.82,9514.36,933
2023-01-01T11:35:00,9514.36,9515.76,9513.92,9515.67,382
2023-01-01T11:37:00,9515.67,9517.12,9514.54,9515.31,319
2023-01-01T11:39:00,9515.31,9516.29,9514.29,9515.02,425
2023-01-01T11:41:00,9515.02,9516.4,9513.03,9513.15,704
2023-01-01T11:43:00,9513.15,9515.13,9512.15,9513.87,932
2023-01-01T11:45:00,9513.87,9515.52,9513.44,9514.37,693
2023-01-01T11:47:00,9514.37,9514.9,9513.36,9514.35,872
2023-01-01T11:49:00,9514.35,9515.76,9513.07,9515.6,742
2023-01-01T11:51:00,9515.6,9516.1,9514.96,9515.19,311
2023-01-01T11:53:00,9515.19,9515.65,9513.77,9514.49,735
2023-01-01T11:55:00,9514.49,9515.64,9512.58,9513.3,744
2023-01-01T11:57:00,9513.3,9514.76,9512.06,9512.16,607
2023-01-01T11:59:00,9512.16,9514.15,9511.49,9513.22,179
2023-01-01T12:01:00,9513.22,9514.14,9511.92,9512.68,688
2023-01-01T12:03:00,9512.68,9513.92,9511.39,9511.4,456
2023-01-01T12:05:00,9511.4,9511.97,9510.31,9511.41,260
2023-01-01T12:07:00,9511.41,9512.7,9510.57,9510.68,882
2023-01-01T12:09:00,9510.68,9511.53,9509.07,9511.07,277
2023-01-01T12:11:00,9511.07,9512.57,9509.45,9510.38,258
2023-01-01T12:13:00,9510.38,9511.06,9509.33,9510.09,517
2023-01-01T12:15:00,9510.09,9511.15,9509.56,9510.09,104
2023-01-01T12:17:00,9510.09,9510.78,9509.6,9510.53,803
2023-01-01T12:19:00,9510.53,9510.93,9508.74,9510.31,527
2023-01-01T12:21:00,9510.31,9511.23,9508.7,9511.17,404
2023-01-01T12:23:00,9511.17,9513.03,9510.8,9512.01,226
2023-01-01T12:25:00,9512.01,9513.99,9510.47,9510.57,262
