time,Open,High,Low,Close,Volume
2023-01-01T12:01:00,5155.64,5156.59,5155.26,5155.32,148
2023-01-01T12:03:00,5155.32,5155.85,5153.96,5154.98,652
2023-01-01T12:05:00,5154.98,5155.36,5154.31,5154.63,953
2023-01-01T12:07:00,5154.63,5155.78,5153.46,5153.58,688
2023-01-01T12:09:00,5153.58,5154.2,5151.98,5152.37,522
2023-01-01T12:11:00,5152.37,5153.09,5150.74,5151.83,505
2023-01-01T12:13:00,5151.83,5152.61,5150.29,5150.31,116
2023-01-01T12:15:00,5150.31,5151.94,5149.94,5150.8,733
2023-01-01T12:17:00,5150.8,5151.49,5149.23,5151.07,798
2023-01-01T12:19:00,5151.07,5153.03,5150.01,5151.66,827
2023-01-01T12:21:00,5151.66,5153.45,5149.99,5150.37,680
2023-01-01T12:23:00,5150.37,5151.23,5148.39,5149.38,218
2023-01-01T12:25:00,5149.38,5150.46,5148.55,5150.14,292
2023-01-01T12:27:00,5150.14,5151.55,5149.27,5150.51,226
2023-01-01T12:29:00,5150.51,5151.42,5149.6,5149.71,353
2023-01-01T12:31:00,5149.71,5150.09,5148.59,5149.82,643
2023-01-01T12:33:00,5149.82,5151.58,5148.15,5149.41,961
2023-01-01T12:35:00,5149.41,5150.39,5148.24,5149.91,434
2023-01-01T12:37:00,5149.91,5150.76,5148.83,5150.36,581
2023-01-01T12:39:00,5150.36,5151.01,5149.26,5149.5,732
2023-01-01T12:41:00,5149.5,5151.34,5147.54,5150.78,289
2023-01-01T12:43:00,5150.78,5151.28,5149.06,5149.1,760
2023-01-01T12:45:00,5149.1,5150.08,5147.9,5149.71,541
2023-01-01T12:47:00,5149.71,5151.1,5148.07,5149.57,440
2023-01-01T12:49:00,5149.57,5150.28,5148.16,5148.79,675
2023-01-01T12:51:00,5148.79,5149.96,5147.96,5149.76,130
2023-01-01T12:53:00,5149.76,5151.27,5149.42,5150.09,829
2023-01-01T12:55:00,5150.09,5151.84,5148.45,5149.6,555
2023-01-01T12:57:00,5149.6,5150.22,5148.66,5149.11,778
2023-01-01T12:59:00,5149.11,5151.08,5148.63,5150.48,630
2023-01-01T13:01:00,5150.48,5151.85,5150.09,5151.37,470
2023-01-01T13:03:00,5151.37,5152.0,5149.82,5149.94,803
2023-01-01T13:05:00,5149.94,5150.88,5147.98,5149.97,758
2023-01-01T13:07:00,5149.97,5151.37,5149.49,5150.02,383
2023-01-01T13:09:00,5150.02,5151.7,5148.23,5150.44,880
2023-01-01T13:11:00,5150.44,5150.94,5148.69,5149.43,120
2023-01-01T13:13:00,5149.43,5151.13,5148.58,5149.86,916
2023-01-01T13:15:00,5149.86,5150.44,5149.07,5149.89,186
2023-01-01T13:17:00,5149.89,5150.99,5148.54,5148.9,597
2023-01-01T13:19:00,5148.9,5149.27,5148.01,5148.44,839
2023-01-01T13:21:00,5148.44,5149.44,5147.42,5148.33,361
2023-01-01T13:23:00,5148.33,5150.19,5147.73,5147.96,690
2023-01-01T13:25:00,5147.96,5149.26,5146.26,5147.44,643
2023-01-01T13:27:00,5147.44,5148.32,5145.48,5146.87,483
2023-01-01T13:29:00,5146.87,5147.32,5145.77,5146.61,518
2023-01-01T13:31:00,5146.61,5148.23,5144.72,5147.3,334
2023-01-01T13:33:00,5147.3,5148.69,5146.54,5146.72,831
2023-01-01T13:35:00,5146.72,5147.15,5145.93,5146.42,186
2023-01-01T13:37:00,5146.42,5147.31,5145.45,5146.56,685
2023-01-01T13:39:00,5146.56,5147.13,5145.08,5146.78,972
2023-01-01T13:41:00,5146.78,5147.72,5145.07,5147.64,799
2023-01-01T13:43:00,5147.64,5149.29,5146.92,5149.0,314
2023-01-01T13:45:00,5149.0,5150.26,5148.35,5148.86,838
2023-01-01T13:47:00,5148.86,5150.66,5148.15,5149.93,484
2023-01-01T13:49:00,5149.93,5151.53,5148.37,5149.37,954
2023-01-01T13:51:00,5149.37,5151.3,5147.98,5148.81,877
2023-01-01T13:53:00,5148.81,5149.46,5148.39,5149.16,450
2023-01-01T13:55:00,5149.16,5149.49,5147.32,5148.4,522
2023-01-01T13:57:00,5148.4,5148.73,5147.88,5148.61,269
2023-01-01T13:59:00,5148.61,5149.29,5147.93,5148.93,589
2023-01-01T14:01:00,5148.93,5150.34,5147.25,5147.93,323
2023-01-01T14:03:00,5147.93,5149.02,5147.51,5147.93,551
2023-01-01T14:05:00,5147.93,5148.32,5147.0,5147.89,226
2023-01-01T14:07:00,5147.89,5149.69,5146.13,5149.3,128
