time,Open,High,Low,Close,Volume
2023-01-01T10:27:00,2904.16,2905.05,2902.57,2903.52,425
2023-01-01T10:29:00,2903.52,2904.42,2903.1,2904.31,475
2023-01-01T10:31:00,2904.31,2905.35,2903.55,2903.98,171
2023-01-01T10:33:00,2903.98,2905.48,2902.91,2903.25,925
2023-01-01T10:35:00,2903.25,2904.15,2901.81,2903.99,639
2023-01-01T10:37:00,2903.99,2904.63,2903.69,2904.54,365
2023-01-01T10:39:00,2904.54,2905.06,2904.15,2904.97,851
2023-01-01T10:41:00,2904.97,2906.77,2903.68,2903.97,535
2023-01-01T10:43:00,2903.97,2904.75,2903.1,2903.75,266
2023-01-01T10:45:00,2903.75,2904.21,2902.64,2903.86,226
2023-01-01T10:47:00,2903.86,2904.53,2903.38,2904.5,661
2023-01-01T10:49:00,2904.5,2905.12,2902.64,2903.11,984
2023-01-01T10:51:00,2903.11,2904.8,2901.24,2902.2,729
2023-01-01T10:53:00,2902.2,2904.1,2901.18,2903.35,318
2023-01-01T10:55:00,2903.35,2904.04,2902.18,2902.76,532
2023-01-01T10:57:00,2902.76,2903.56,2901.5,2902.84,978
2023-01-01T10:59:00,2902.84,2904.81,2901.61,2903.16,105
2023-01-01T11:01:00,2903.16,2904.06,2901.24,2901.4,734
2023-01-01T11:03:00,2901.4,2902.19,2900.0,2901.13,295
2023-01-01T11:05:00,2901.13,2901.58,2899.96,2900.66,515
2023-01-01T11:07:00,2900.66,2901.67,2899.23,2901.11,296
2023-01-01T11:09:00,2901.11,2901.86,2899.48,2901.81,300
2023-01-01T11:11:00,2901.81,2903.16,2900.14,2901.48,122
2023-01-01T11:13:00,2901.48,2902.74,2899.7,2901.58,903
2023-01-01T11:15:00,2901.58,2903.57,2899.62,2902.48,930
2023-01-01T11:17:00,2902.48,2903.71,2900.8,2901.59,377
2023-01-01T11:19:00,2901.59,2902.01,2901.25,2901.68,785
2023-01-01T11:21:00,2901.68,2902.54,2900.39,2902.22,221
2023-01-01T11:23:00,2902.22,2903.2,2901.47,2902.2,477
2023-01-01T11:25:00,2902.2,2903.26,2901.38,2902.49,734
2023-01-01T11:27:00,2902.49,2902.96,2901.77,2901.77,700
2023-01-01T11:29:00,2901.77,2902.35,2900.49,2901.66,294
2023-01-01T11:31:00,2901.66,2901.98,2899.95,2900.73,244
2023-01-01T11:33:00,2900.73,2901.34,2898.99,2900.4,453
2023-01-01T11:35:00,2900.4,2900.77,2898.67,2898.72,260
2023-01-01T11:37:00,2898.72,2900.34,2897.3,2899.12,813
2023-01-01T11:39:00,2899.12,2900.1,2897.99,2899.57,788
2023-01-01T11:41:00,2899.57,2900.31,2898.38,2898.95,559
2023-01-01T11:43:00,2898.95,2899.82,2898.62,2899.26,263
2023-01-01T11:45:00,2899.26,2900.99,2897.71,2899.17,893
2023-01-01T11:47:00,2899.17,2900.55,2897.28,2897.29,850
2023-01-01T11:49:00,2897.29,2898.19,2895.72,2897.18,266
2023-01-01T11:51:00,2897.18,2898.57,2896.18,2898.42,566
2023-01-01T11:53:00,2898.42,2899.12,2896.8,2897.8,133
2023-01-01T11:55:00,2897.8,2899.65,2897.41,2898.37,473
2023-01-01T11:57:00,2898.37,2900.07,2897.65,2899.59,255
2023-01-01T11:59:00,2899.59,2900.03,2897.6,2898.02,522
2023-01-01T12:01:00,2898.02,2898.53,2896.76,2897.5,745
2023-01-01T12:03:00,2897.5,2898.32,2896.26,2897.1,935
2023-01-01T12:05:00,2897.1,2898.5,2896.62,2897.19,108
2023-01-01T12:07:00,2897.19,2897.7,2895.41,2897.04,936
2023-01-01T12:09:00,2897.04,2898.01,2896.61,2896.61,930
2023-01-01T12:11:00,2896.61,2898.26,2896.19,2898.13,276
2023-01-01T12:13:00,2898.13,2898.62,2897.54,2897.66,251
2023-01-01T12:15:00,2897.66,2899.3,2896.2,2896.2,685
2023-01-01T12:17:00,2896.2,2897.13,2894.98,2895.51,626
2023-01-01T12:19:00,2895.51,2896.82,2894.5,2895.57,575
2023-01-01T12:21:00,2895.57,2896.25,2893.63,2895.74,628
2023-01-01T12:23:00,2895.74,2897.64,2895.13,2896.45,213
2023-01-01T12:25:00,2896.45,2898.22,2894.77,2895.43,989
