open,high,low,close,volume,time,is_complete
8731.625747814845,8766.205438288713,8722.920306185277,8752.483724627966,1487065,2022-01-03 20:00:00+00:00,True
8730.79599877295,8743.893217489309,8690.15249796634,8706.130840058413,4436133,2022-01-03 21:00:00+00:00,True
8712.79956725669,8747.525705232467,8705.038592077772,8739.159947528053,4272195,2022-01-03 22:00:00+00:00,True
8749.172535893587,8752.690657432884,8742.729047091932,8747.89215664642,3887217,2022-01-03 23:00:00+00:00,True
8736.971525802295,8742.995100997647,8678.374586226004,8685.83054160631,3287381,2022-01-04 00:00:00+00:00,True
8670.337318441585,8677.488380043285,8647.232555078188,8660.20934037431,1509634,2022-01-04 01:00:00+00:00,True
8669.460352763925,8678.880649838475,8623.80649865816,8631.713206072707,2704087,2022-01-04 02:00:00+00:00,True
8617.98567244304,8731.05232814457,8614.45667277401,8717.95309505977,3143570,2022-01-04 03:00:00+00:00,True
8712.3537734355,8721.419983074056,8626.899771429056,8631.03695622032,1664491,2022-01-04 04:00:00+00:00,True
8651.251307124001,8657.343181548142,8610.144845168204,8617.15306046358,1669656,2022-01-04 05:00:00+00:00,True
8628.462566362032,8634.784448613134,8611.787233667468,8617.15306046358,3161082,2022-01-04 06:00:00+00:00,True
8637.197254784945,8729.598361968374,8629.879401666787,8718.59198692026,12901593,2022-01-04 07:00:00+00:00,True
8712.657283801318,8867.006998945595,8707.880283626268,8855.905837592194,13288719,2022-01-04 08:00:00+00:00,True
8855.825219585731,9022.097803539851,8840.24472500007,9011.069955032352,5644840,2022-01-04 09:00:00+00:00,True
9008.495120942753,9182.515610126036,9002.938356174487,9179.096000691448,8278918,2022-01-04 10:00:00+00:00,True
9175.959864753984,9363.970359158238,9165.645157721461,9357.383583074827,12057282,2022-01-04 11:00:00+00:00,True
9365.951622035162,9554.42927333185,9360.462430209813,9544.299628564697,4417400,2022-01-04 12:00:00+00:00,True
9537.758338560354,9742.702329365004,9520.641274008018,9738.710178813046,6995397,2022-01-04 13:00:00+00:00,True
9721.816235102242,9952.822967960385,9713.636382452889,9939.775866655407,7110462,2022-01-04 14:00:00+00:00,True
9955.876031562686,10161.179905434448,9940.338594452112,10146.847086681104,5044916,2022-01-04 15:00:00+00:00,True
10141.594441579127,10197.01294213448,10129.162110876357,10179.051552041416,6922866,2022-01-04 16:00:00+00:00,True
10168.461780737654,10200.432753311967,10151.75850016242,10197.126856006616,9927396,2022-01-04 17:00:00+00:00,True
10195.760361935205,10234.962808279412,10181.756834474243,10228.46918412415,15171596,2022-01-04 18:00:00+00:00,True
10223.920800211652,10237.955254639224,10119.592651861763,10130.124344228156,3303039,2022-01-04 19:00:00+00:00,True
10108.59209899963,10117.902761929801,10066.47053473725,10082.215153017172,8638356,2022-01-04 20:00:00+00:00,True
10066.127677757517,10117.203208333698,10052.802945938723,10109.91991639124,6366628,2022-01-04 21:00:00+00:00,True
10104.368451106871,10130.174061716045,10092.467986154401,10115.161180962003,16890920,2022-01-04 22:00:00+00:00,True
10133.736808658723,10147.723137518467,10102.144726575141,10115.161180962003,7829277,2022-01-04 23:00:00+00:00,True
10100.14987354307,10110.903680988788,9922.4864354298,9932.914068489084,11181339,2022-01-05 00:00:00+00:00,True
9932.386717922993,9939.739309595967,9742.943866112199,9750.666956016166,10173872,2022-01-05 01:00:00+00:00,True
9734.460215133857,9749.136832638396,9563.583543854598,9568.419843543248,11811567,2022-01-05 02:00:00+00:00,True
9565.253922700349,9580.216203069916,9367.126266464567,9386.17273107033,16519976,2022-01-05 03:00:00+00:00,True
9401.315180238918,9410.86870867305,9197.778611570695,9203.925618597412,7482882,2022-01-05 04:00:00+00:00,True
9189.711374802546,9201.204436464635,9015.664770677671,9021.678506124494,5889982,2022-01-05 05:00:00+00:00,True
9017.270395311489,9022.583643200205,8828.058765400403,8839.431393651575,13481631,2022-01-05 06:00:00+00:00,True
8847.679505633932,8857.745901045088,8643.653491400071,8657.184281178657,13873320,2022-01-05 07:00:00+00:00,True
8659.735409344097,8680.65286266422,8650.711455125007,8667.77147832914,4512002,2022-01-05 08:00:00+00:00,True
8657.660787205406,8733.67963152977,8652.608738925763,8725.952062063538,3245986,2022-01-05 09:00:00+00:00,True
8720.931258513865,8730.196852991607,8595.280682607146,8607.059442549604,1750364,2022-01-05 10:00:00+00:00,True
