time,Open,High,Low,Close,Volume
2023-01-01T13:03:00,3903.68,3904.22,3902.76,3903.76,765
2023-01-01T13:05:00,3903.76,3905.42,3902.2,3903.97,480
2023-01-01T13:07:00,3903.97,3905.17,3902.25,3904.73,486
2023-01-01T13:09:00,3904.73,3906.34,3903.59,3906.02,436
2023-01-01T13:11:00,3906.02,3907.34,3905.41,3905.45,398
2023-01-01T13:13:00,3905.45,3907.29,3903.55,3905.23,435
2023-01-01T13:15:00,3905.23,3906.44,3904.53,3905.91,453
2023-01-01T13:17:00,3905.91,3907.62,3904.37,3907.1,452
2023-01-01T13:19:00,3907.1,3908.65,3906.21,3908.23,441
2023-01-01T13:21:00,3908.23,3909.29,3907.32,3909.16,904
2023-01-01T13:23:00,3909.16,3910.59,3908.4,3908.77,233
2023-01-01T13:25:00,3908.77,3909.14,3907.01,3907.92,173
2023-01-01T13:27:00,3907.92,3908.8,3905.98,3908.24,837
2023-01-01T13:29:00,3908.24,3909.1,3907.4,3908.96,905
2023-01-01T13:31:00,3908.96,3910.4,3908.12,3910.4,984
2023-01-01T13:33:00,3910.4,3910.91,3908.7,3910.43,274
2023-01-01T13:35:00,3910.43,3911.79,3909.59,3910.9,566
2023-01-01T13:37:00,3910.9,3912.03,3910.09,3911.62,443
2023-01-01T13:39:00,3911.62,3913.4,3910.15,3911.11,144
2023-01-01T13:41:00,3911.11,3911.43,3909.49,3910.54,801
2023-01-01T13:43:00,3910.54,3911.29,3909.09,3911.11,998
2023-01-01T13:45:00,3911.11,3911.78,3909.22,3910.82,329
2023-01-01T13:47:00,3910.82,3911.89,3908.98,3910.35,196
2023-01-01T13:49:00,3910.35,3912.2,3908.81,3909.72,985
2023-01-01T13:51:00,3909.72,3910.4,3908.82,3909.64,209
2023-01-01T13:53:00,3909.64,3910.09,3908.41,3908.68,327
2023-01-01T13:55:00,3908.68,3910.37,3907.83,3909.68,814
2023-01-01T13:57:00,3909.68,3910.63,3908.64,3909.24,297
2023-01-01T13:59:00,3909.24,3910.62,3908.11,3909.17,496
2023-01-01T14:01:00,3909.17,3910.68,3907.55,3908.37,898
2023-01-01T14:03:00,3908.37,3909.51,3907.07,3907.68,731
2023-01-01T14:05:00,3907.68,3909.39,3906.02,3909.12,849
2023-01-01T14:07:00,3909.12,3910.78,3908.78,3909.83,166
2023-01-01T14:09:00,3909.83,3911.15,3908.95,3909.29,367
2023-01-01T14:11:00,3909.29,3909.86,3908.12,3908.91,793
2023-01-01T14:13:00,3908.91,3910.64,3908.2,3909.72,217
2023-01-01T14:15:00,3909.72,3910.12,3908.89,3909.64,368
2023-01-01T14:17:00,3909.64,3910.17,3907.92,3908.59,839
2023-01-01T14:19:00,3908.59,3910.02,3907.73,3908.26,498
2023-01-01T14:21:00,3908.26,3909.07,3907.29,3907.91,837
2023-01-01T14:23:00,3907.91,3908.59,3906.47,3906.9,980
2023-01-01T14:25:00,3906.9,3907.53,3905.72,3907.08,505
2023-01-01T14:27:00,3907.08,3909.07,3905.89,3906.73,368
2023-01-01T14:29:00,3906.73,3907.5,3905.75,3906.31,932
2023-01-01T14:31:00,3906.31,3907.79,3905.08,3905.91,186
2023-01-01T14:33:00,3905.91,3907.48,3905.27,3907.38,896
2023-01-01T14:35:00,3907.38,3909.08,3906.74,3908.22,119
2023-01-01T14:37:00,3908.22,3908.86,3907.51,3908.12,636
2023-01-01T14:39:00,3908.12,3909.21,3907.59,3908.64,528
2023-01-01T14:41:00,3908.64,3909.94,3908.14,3908.16,394
2023-01-01T14:43:00,3908.16,3909.67,3906.56,3909.24,768
2023-01-01T14:45:00,3909.24,3910.2,3907.96,3909.45,503
2023-01-01T14:47:00,3909.45,3910.15,3908.1,3909.93,552
2023-01-01T14:49:00,3909.93,3910.81,3909.15,3910.21,812
2023-01-01T14:51:00,3910.21,3911.94,3909.9,3910.48,675
2023-01-01T14:53:00,3910.48,3911.95,3908.65,3909.17,564
2023-01-01T14:55:00,3909.17,3910.05,3907.53,3909.9,129
2023-01-01T14:57:00,3909.9,3911.17,3908.09,3908.96,824
