time,Open,High,Low,Close,Volume
2023-01-01T11:01:00,7833.68,7834.16,7831.91,7833.8,753
2023-01-01T11:03:00,7833.8,7835.14,7832.26,7834.0,992
2023-01-01T11:05:00,7834.0,7834.64,7832.92,7833.69,439
2023-01-01T11:07:00,7833.69,7834.61,7832.81,7833.67,541
2023-01-01T11:09:00,7833.67,7835.18,7832.04,7833.5,813
2023-01-01T11:11:00,7833.5,7833.87,7832.51,7833.61,252
2023-01-01T11:13:00,7833.61,7834.9,7831.78,7833.87,683
2023-01-01T11:15:00,7833.87,7835.56,7832.9,7834.82,289
2023-01-01T11:17:00,7834.82,7835.86,7833.54,7835.02,451
2023-01-01T11:19:00,7835.02,7836.07,7834.4,7835.25,487
2023-01-01T11:21:00,7835.25,7835.78,7834.4,7834.4,222
2023-01-01T11:23:00,7834.4,7835.07,7832.5,7833.27,409
2023-01-01T11:25:00,7833.27,7834.02,7832.39,7833.99,291
2023-01-01T11:27:00,7833.99,7834.94,7833.65,7834.37,125
2023-01-01T11:29:00,7834.37,7835.99,7833.96,7835.13,471
2023-01-01T11:31:00,7835.13,7835.51,7834.02,7834.09,541
2023-01-01T11:33:00,7834.09,7835.76,7832.49,7834.76,599
2023-01-01T11:35:00,7834.76,7835.54,7833.53,7833.89,884
2023-01-01T11:37:00,7833.89,7835.35,7832.49,7832.83,137
2023-01-01T11:39:00,7832.83,7834.42,7830.84,7831.11,416
2023-01-01T11:41:00,7831.11,7832.58,7830.6,7832.33,429
2023-01-01T11:43:00,7832.33,7834.19,7830.42,7831.99,580
2023-01-01T11:45:00,7831.99,7833.99,7831.65,7833.44,146
2023-01-01T11:47:00,7833.44,7834.38,7832.4,7833.93,973
2023-01-01T11:49:00,7833.93,7835.85,7833.07,7834.96,444
2023-01-01T11:51:00,7834.96,7836.71,7833.94,7835.87,802
2023-01-01T11:53:00,7835.87,7836.57,7835.21,7836.43,979
2023-01-01T11:55:00,7836.43,7837.02,7834.77,7836.14,522
2023-01-01T11:57:00,7836.14,7837.98,7835.29,7837.6,807
2023-01-01T11:59:00,7837.6,7838.42,7835.79,7836.13,183
2023-01-01T12:01:00,7836.13,7836.97,7835.45,7836.96,176
2023-01-01T12:03:00,7836.96,7838.15,7836.07,7838.08,378
2023-01-01T12:05:00,7838.08,7839.11,7836.6,7837.07,602
2023-01-01T12:07:00,7837.07,7837.91,7835.27,7836.73,525
2023-01-01T12:09:00,7836.73,7837.44,7836.2,7836.34,281
2023-01-01T12:11:00,7836.34,7837.78,7834.44,7835.08,937
2023-01-01T12:13:00,7835.08,7836.99,7833.41,7834.72,239
2023-01-01T12:15:00,7834.72,7835.32,7834.27,7834.49,474
2023-01-01T12:17:00,7834.49,7836.14,7833.35,7833.94,877
2023-01-01T12:19:00,7833.94,7835.56,7832.2,7832.71,556
2023-01-01T12:21:00,7832.71,7833.88,7832.09,7832.42,413
2023-01-01T12:23:00,7832.42,7833.02,7831.96,7832.32,883
2023-01-01T12:25:00,7832.32,7833.87,7831.4,7833.25,656
2023-01-01T12:27:00,7833.25,7834.53,7831.47,7833.42,303
2023-01-01T12:29:00,7833.42,7834.49,7831.96,7833.54,610
2023-01-01T12:31:00,7833.54,7834.45,7832.76,7833.49,859
2023-01-01T12:33:00,7833.49,7835.4,7832.06,7834.57,849
2023-01-01T12:35:00,7834.57,7835.65,7833.54,7834.05,338
2023-01-01T12:37:00,7834.05,7834.64,7832.21,7833.78,676
2023-01-01T12:39:00,7833.78,7834.31,7833.41,7834.15,203
2023-01-01T12:41:00,7834.15,7835.79,7832.26,7832.55,367
2023-01-01T12:43:00,7832.55,7833.75,7830.89,7833.16,906
2023-01-01T12:45:00,7833.16,7835.12,7831.61,7834.7,947
2023-01-01T12:47:00,7834.7,7836.19,7834.37,7834.43,595
2023-01-01T12:49:00,7834.43,7835.65,7833.35,7835.3,639
2023-01-01T12:51:00,7835.3,7836.99,7834.45,7835.7,535
2023-01-01T12:53:00,7835.7,7837.47,7835.03,7836.96,611
2023-01-01T12:55:00,7836.96,7837.81,7835.68,7836.65,237
2023-01-01T12:57:00,7836.65,7838.54,7835.76,7836.49,528
2023-01-01T12:59:00,7836.49,7837.47,7834.61,7837.02,100
2023-01-01T13:01:00,7837.02,7837.94,7835.92,7836.3,850
2023-01-01T13:03:00,7836.3,7836.7,7834.51,7836.67,883
2023-01-01T13:05:00,7836.67,7838.06,7836.28,7836.49,796
2023-01-01T13:07:00,7836.49,7837.61,7834.68,7836.86,422
