time,Open,High,Low,Close,Volume
2023-01-01T12:43:00,2472.9,2473.36,2471.56,2472.5,834
2023-01-01T12:45:00,2472.5,2473.44,2471.87,2472.45,825
2023-01-01T12:47:00,2472.45,2473.18,2470.76,2472.41,694
2023-01-01T12:49:00,2472.41,2474.27,2471.6,2472.45,675
2023-01-01T12:51:00,2472.45,2472.92,2471.15,2472.88,960
2023-01-01T12:53:00,2472.88,2474.64,2472.4,2474.05,954
2023-01-01T12:55:00,2474.05,2474.54,2472.24,2474.23,630
2023-01-01T12:57:00,2474.23,2475.87,2472.38,2475.69,771
2023-01-01T12:59:00,2475.69,2477.46,2473.93,2475.89,630
2023-01-01T13:01:00,2475.89,2477.54,2475.01,2476.73,238
2023-01-01T13:03:00,2476.73,2478.06,2475.72,2476.92,484
2023-01-01T13:05:00,2476.92,2477.93,2476.08,2476.76,429
2023-01-01T13:07:00,2476.76,2478.62,2474.93,2475.68,170
2023-01-01T13:09:00,2475.68,2477.55,2474.7,2476.91,484
2023-01-01T13:11:00,2476.91,2478.29,2476.12,2477.77,477
2023-01-01T13:13:00,2477.77,2478.95,2476.91,2477.78,713
2023-01-01T13:15:00,2477.78,2478.74,2475.95,2477.78,419
2023-01-01T13:17:00,2477.78,2479.1,2477.42,2477.65,150
2023-01-01T13:19:00,2477.65,2479.5,2476.21,2476.38,202
2023-01-01T13:21:00,2476.38,2477.76,2474.47,2476.97,778
2023-01-01T13:23:00,2476.97,2477.59,2475.88,2476.47,120
2023-01-01T13:25:00,2476.47,2477.52,2476.04,2477.19,844
2023-01-01T13:27:00,2477.19,2478.49,2476.8,2477.99,775
2023-01-01T13:29:00,2477.99,2478.97,2476.39,2478.59,877
2023-01-01T13:31:00,2478.59,2479.15,2477.08,2478.9,326
2023-01-01T13:33:00,2478.9,2480.17,2477.79,2478.8,856
2023-01-01T13:35:00,2478.8,2480.55,2477.62,2477.7,350
2023-01-01T13:37:00,2477.7,2479.19,2475.93,2478.11,618
2023-01-01T13:39:00,2478.11,2479.24,2477.58,2478.57,378
2023-01-01T13:41:00,2478.57,2479.47,2476.79,2476.91,601
2023-01-01T13:43:00,2476.91,2478.88,2476.09,2477.48,164
2023-01-01T13:45:00,2477.48,2479.18,2476.48,2476.99,511
2023-01-01T13:47:00,2476.99,2478.61,2476.18,2476.44,423
2023-01-01T13:49:00,2476.44,2477.82,2475.34,2476.47,937
2023-01-01T13:51:00,2476.47,2477.53,2475.06,2475.95,431
2023-01-01T13:53:00,2475.95,2477.86,2474.34,2475.99,976
2023-01-01T13:55:00,2475.99,2476.34,2474.87,2475.81,400
2023-01-01T13:57:00,2475.81,2476.24,2474.29,2475.12,840
2023-01-01T13:59:00,2475.12,2475.75,2473.61,2475.16,463
2023-01-01T14:01:00,2475.16,2476.89,2474.18,2475.21,184
2023-01-01T14:03:00,2475.21,2476.97,2474.62,2475.56,730
2023-01-01T14:05:00,2475.56,2477.47,2474.24,2476.01,797
2023-01-01T14:07:00,2476.01,2477.94,2475.64,2476.13,591
2023-01-01T14:09:00,2476.13,2476.88,2475.81,2476.35,539
2023-01-01T14:11:00,2476.35,2477.2,2475.3,2475.34,875
2023-01-01T14:13:00,2475.34,2476.65,2474.52,2476.59,755
2023-01-01T14:15:00,2476.59,2477.81,2474.98,2477.24,667
2023-01-01T14:17:00,2477.24,2477.92,2475.41,2476.61,546
2023-01-01T14:19:00,2476.61,2478.06,2475.18,2475.76,815
2023-01-01T14:21:00,2475.76,2476.47,2475.03,2475.94,530
2023-01-01T14:23:00,2475.94,2477.75,2474.17,2476.72,604
2023-01-01T14:25:00,2476.72,2478.36,2475.5,2475.56,246
2023-01-01T14:27:00,2475.56,2477.52,2473.81,2476.99,325
2023-01-01T14:29:00,2476.99,2477.52,2475.19,2476.79,919
2023-01-01T14:31:00,2476.79,2478.31,2475.37,2476.56,353
2023-01-01T14:33:00,2476.56,2477.11,2475.59,2476.15,963
2023-01-01T14:35:00,2476.15,2477.13,2475.36,2476.84,851
2023-01-01T14:37:00,2476.84,2478.57,2474.85,2477.79,780
2023-01-01T14:39:00,2477.79,2479.73,2477.37,2478.76,655
2023-01-01T14:41:00,2478.76,2480.67,2477.85,2479.67,649
2023-01-01T14:43:00,2479.67,2480.73,2478.06,2480.58,683
2023-01-01T14:45:00,2480.58,2481.5,2480.18,2481.09,284
2023-01-01T14:47:00,2481.09,2481.93,2480.12,2481.65,236
2023-01-01T14:49:00,2481.65,2483.35,2479.75,2480.09,269
