open,high,low,close,volume,time,is_complete
3785.63,3785.88,3784.79,3785.04,2567563,2022-01-03 20:00:00,True
3785.04,3787.0,3784.86,3786.79,1885613,2022-01-03 21:00:00,True
3786.79,3787.45,3786.53,3787.28,2303078,2022-01-03 22:00:00,True
3787.28,3788.48,3787.11,3788.35,2047557,2022-01-03 23:00:00,True
3788.35,3788.44,3787.6,3787.61,2161077,2022-01-04 00:00:00,True
3787.61,3789.04,3787.46,3788.88,1786560,2022-01-04 01:00:00,True
3788.88,3789.13,3788.74,3789.12,1626199,2022-01-04 02:00:00,True
3789.12,3789.24,3788.32,3788.46,1919629,2022-01-04 03:00:00,True
3788.46,3790.09,3788.32,3789.96,3233993,2022-01-04 04:00:00,True
3789.96,3790.14,3788.37,3788.59,1751459,2022-01-04 05:00:00,True
3788.59,3790.85,3788.51,3790.61,3270792,2022-01-04 06:00:00,True
3790.61,3790.82,3789.57,3789.75,2563815,2022-01-04 07:00:00,True
3789.75,3789.82,3789.02,3789.27,2460668,2022-01-04 08:00:00,True
3789.27,3790.73,3789.14,3790.71,1739780,2022-01-04 09:00:00,True
3790.71,3790.84,3789.27,3789.32,2010754,2022-01-04 10:00:00,True
3789.32,3789.91,3789.18,3789.76,2829173,2022-01-04 11:00:00,True
3789.76,3789.88,3788.95,3789.06,2709491,2022-01-04 12:00:00,True
3789.06,3789.24,3788.68,3788.74,1931768,2022-01-04 13:00:00,True
3788.74,3788.76,3787.16,3787.25,2047894,2022-01-04 14:00:00,True
3787.25,3787.46,3785.98,3786.25,2092290,2022-01-04 15:00:00,True
3786.25,3786.65,3786.24,3786.39,1703782,2022-01-04 16:00:00,True
3786.39,3786.68,3785.23,3785.33,2048365,2022-01-04 17:00:00,True
3785.33,3785.44,3784.97,3785.07,336567,2022-01-04 18:00:00,True
3785.07,3785.43,3785.04,3785.3,380723,2022-01-04 19:00:00,True
3785.3,3785.52,3784.84,3785.09,377802,2022-01-04 20:00:00,True
3785.09,3785.2,3784.52,3784.77,396469,2022-01-04 21:00:00,True
3784.77,3784.9,3784.11,3784.34,468271,2022-01-04 22:00:00,True
3784.34,3784.45,3784.17,3784.37,359488,2022-01-04 23:00:00,True
3784.37,3784.9,3784.2,3784.65,496023,2022-01-05 00:00:00,True
3784.65,3784.83,3784.55,3784.61,421003,2022-01-05 01:00:00,True
3784.61,3784.83,3784.48,3784.54,267041,2022-01-05 02:00:00,True
3784.54,3784.94,3784.52,3784.8,391551,2022-01-05 03:00:00,True
3784.8,3785.16,3784.68,3785.01,326094,2022-01-05 04:00:00,True
3785.01,3785.18,3784.72,3784.9,256203,2022-01-05 05:00:00,True
3784.9,3785.49,3784.78,3785.19,396078,2022-01-05 06:00:00,True
3785.19,3785.29,3784.98,3785.04,345300,2022-01-05 07:00:00,True
3785.04,3785.23,3784.7,3784.86,233067,2022-01-05 08:00:00,True
3784.86,3785.25,3784.74,3784.98,373857,2022-01-05 09:00:00,True
3784.98,3785.07,3784.54,3784.76,285741,2022-01-05 10:00:00,True
3784.76,3784.99,3784.54,3784.91,607003,2022-01-05 11:00:00,True
3784.91,3784.91,3784.29,3784.47,561170,2022-01-05 12:00:00,True
3784.47,3784.61,3784.17,3784.21,422648,2022-01-05 13:00:00,True
3784.21,3784.39,3783.75,3784.05,581233,2022-01-05 14:00:00,True
3784.05,3784.57,3783.75,3784.28,253045,2022-01-05 15:00:00,True
3784.28,3784.57,3784.2,3784.22,355078,2022-01-05 16:00:00,True
3784.22,3784.42,3784.02,3784.23,395305,2022-01-05 17:00:00,True
3784.23,3784.53,3784.0,3784.37,178742,2022-01-05 18:00:00,True
3784.37,3785.6,3784.23,3785.43,3188882,2022-01-05 19:00:00,True
3785.43,3786.6,3785.27,3786.52,2765028,2022-01-05 20:00:00,True
3786.52,3788.73,3786.41,3788.67,2518940,2022-01-05 21:00:00,True
3788.67,3788.71,3787.33,3787.43,3227817,2022-01-05 22:00:00,True
3787.43,3787.7,3785.81,3786.05,2933317,2022-01-05 23:00:00,True
3786.05,3786.45,3785.85,3786.2,2842191,2022-01-06 00:00:00,True
3786.2,3787.92,3786.1,3787.88,4255040,2022-01-06 01:00:00,True
3787.88,3787.91,3786.3,3786.41,2789480,2022-01-06 02:00:00,True
3786.41,3786.55,3784.45,3784.57,2266464,2022-01-06 03:00:00,True
