time,Open,High,Low,Close,Volume
2023-01-01T10:36:00,7880.35,7882.15,7878.5,7880.55,121
2023-01-01T10:38:00,7880.55,7881.54,7879.2,7880.67,932
2023-01-01T10:40:00,7880.67,7881.9,7880.3,7880.66,139
2023-01-01T10:42:00,7880.66,7881.09,7879.39,7879.77,175
2023-01-01T10:44:00,7879.77,7880.37,7878.43,7879.96,728
2023-01-01T10:46:00,7879.96,7880.4,7878.36,7878.52,254
2023-01-01T10:48:00,7878.52,7879.07,7877.67,7877.68,998
2023-01-01T10:50:00,7877.68,7878.53,7877.16,7877.35,103
2023-01-01T10:52:00,7877.35,7879.22,7876.9,7878.31,698
2023-01-01T10:54:00,7878.31,7878.94,7876.42,7876.68,429
2023-01-01T10:56:00,7876.68,7878.33,7875.87,7876.01,197
2023-01-01T10:58:00,7876.01,7877.39,7874.38,7875.29,233
2023-01-01T11:00:00,7875.29,7875.78,7873.77,7874.4,336
2023-01-01T11:02:00,7874.4,7875.22,7872.55,7874.71,928
2023-01-01T11:04:00,7874.71,7875.1,7873.99,7874.96,808
2023-01-01T11:06:00,7874.96,7876.64,7873.12,7875.76,717
2023-01-01T11:08:00,7875.76,7876.73,7874.51,7875.9,895
2023-01-01T11:10:00,7875.9,7877.77,7875.17,7876.39,615
2023-01-01T11:12:00,7876.39,7877.31,7874.96,7875.04,604
2023-01-01T11:14:00,7875.04,7876.85,7874.26,7875.25,241
2023-01-01T11:16:00,7875.25,7876.47,7874.89,7875.91,277
2023-01-01T11:18:00,7875.91,7876.99,7874.41,7876.2,115
2023-01-01T11:20:00,7876.2,7877.07,7874.25,7875.36,524
2023-01-01T11:22:00,7875.36,7876.75,7875.03,7876.13,103
2023-01-01T11:24:00,7876.13,7877.69,7875.0,7875.19,181
2023-01-01T11:26:00,7875.19,7876.28,7874.24,7875.41,574
2023-01-01T11:28:00,7875.41,7877.03,7874.08,7874.49,622
2023-01-01T11:30:00,7874.49,7875.9,7874.09,7874.41,493
2023-01-01T11:32:00,7874.41,7875.03,7872.82,7873.41,336
2023-01-01T11:34:00,7873.41,7875.11,7872.47,7873.8,755
2023-01-01T11:36:00,7873.8,7874.53,7872.88,7873.0,390
2023-01-01T11:38:00,7873.0,7874.06,7872.4,7872.63,716
2023-01-01T11:40:00,7872.63,7873.48,7871.39,7871.96,911
2023-01-01T11:42:00,7871.96,7872.79,7870.23,7870.72,612
2023-01-01T11:44:00,7870.72,7872.7,7869.03,7869.14,314
2023-01-01T11:46:00,7869.14,7869.5,7868.16,7868.34,808
2023-01-01T11:48:00,7868.34,7870.17,7866.96,7868.17,695
2023-01-01T11:50:00,7868.17,7869.58,7866.49,7868.38,574
2023-01-01T11:52:00,7868.38,7869.43,7866.98,7868.99,406
2023-01-01T11:54:00,7868.99,7869.62,7868.22,7868.54,120
2023-01-01T11:56:00,7868.54,7869.74,7866.69,7869.59,169
2023-01-01T11:58:00,7869.59,7870.33,7868.93,7869.03,497
2023-01-01T12:00:00,7869.03,7869.72,7868.42,7868.69,399
2023-01-01T12:02:00,7868.69,7870.65,7867.17,7869.58,116
2023-01-01T12:04:00,7869.58,7871.35,7868.55,7869.66,599
2023-01-01T12:06:00,7869.66,7871.0,7868.39,7868.65,650
2023-01-01T12:08:00,7868.65,7870.33,7868.2,7868.29,270
2023-01-01T12:10:00,7868.29,7868.64,7867.33,7867.92,712
2023-01-01T12:12:00,7867.92,7868.55,7866.66,7867.8,733
2023-01-01T12:14:00,7867.8,7869.23,7867.06,7867.83,821
2023-01-01T12:16:00,7867.83,7868.37,7866.06,7867.2,497
2023-01-01T12:18:00,7867.2,7868.36,7865.89,7867.33,752
2023-01-01T12:20:00,7867.33,7868.39,7866.39,7868.24,657
2023-01-01T12:22:00,7868.24,7868.86,7866.66,7868.04,723
2023-01-01T12:24:00,7868.04,7869.27,7866.43,7867.4,289
2023-01-01T12:26:00,7867.4,7869.35,7866.59,7868.73,540
2023-01-01T12:28:00,7868.73,7870.1,7868.27,7868.28,609
2023-01-01T12:30:00,7868.28,7869.92,7867.68,7867.7,602
2023-01-01T12:32:00,7867.7,7868.98,7866.52,7867.98,934
2023-01-01T12:34:00,7867.98,7869.31,7866.61,7868.11,493
2023-01-01T12:36:00,7868.11,7869.67,7867.25,7867.28,430
