open,high,low,close,volume,time,is_complete
3764.512239663584,3766.7636714646096,3764.4943308530255,3765.818297130421,1003,2022-01-01 00:00:00,True
3765.818297130421,3769.8561757876128,3765.034439523446,3769.6341805506927,1012,2022-01-01 00:05:00,True
3769.6341805506927,3770.4525701028624,3769.1317077695735,3769.785593232558,1088,2022-01-01 00:10:00,True
3769.785593232558,3769.9957728109007,3769.06192819283,3769.8748613570824,981,2022-01-01 00:15:00,True
3769.8748613570824,3770.353437009787,3767.4559305781318,3768.3349018328795,892,2022-01-01 00:20:00,True
3768.3349018328795,3768.629102697763,3765.757011198547,3766.7482674166927,777,2022-01-01 00:25:00,True
3766.7482674166927,3769.402004678088,3766.5388398258965,3768.802106557484,1134,2022-01-01 00:30:00,True
3768.802106557484,3769.386396010293,3765.5172091801537,3766.0688125423903,896,2022-01-01 00:35:00,True
3766.0688125423903,3766.617624469465,3765.3879052134425,3766.4146949128003,971,2022-01-01 00:40:00,True
3766.4146949128003,3768.0976467185396,3765.5860986346775,3767.2714905910284,1070,2022-01-01 00:45:00,True
3767.2714905910284,3767.418413379666,3766.8431689374393,3767.4132216807016,841,2022-01-01 00:50:00,True
3767.4132216807016,3768.2212530278002,3767.386505789286,3768.06118465462,1226,2022-01-01 00:55:00,True
3768.06118465462,3769.5532478388964,3767.871260592831,3769.3391459865366,1003,2022-01-01 01:00:00,True
3769.3391459865366,3769.8291829361,3768.452642371535,3768.841911634518,1027,2022-01-01 01:05:00,True
3768.841911634518,3769.547709411188,3767.4330305760427,3768.2132931115207,995,2022-01-01 01:10:00,True
3768.2132931115207,3769.0412794681356,3766.901321989128,3767.0978052372725,1007,2022-01-01 01:15:00,True
3767.0978052372725,3770.1821091761694,3766.5868372556743,3769.419167298203,849,2022-01-01 01:20:00,True
3769.419167298203,3769.8885558360716,3765.3104595721366,3765.7515104220934,1041,2022-01-01 01:25:00,True
3765.7515104220934,3765.9122289223897,3763.251150432573,3763.575877136402,920,2022-01-01 01:30:00,True
3763.575877136402,3763.577189945487,3762.568843910947,3762.903209299981,11942,2022-01-01 01:35:00,True
3762.903209299981,3762.9686589886815,3761.3968704798226,3761.809401164829,12353,2022-01-01 01:40:00,True
3761.809401164829,3761.875080003792,3760.9759636648746,3761.501925426676,12122,2022-01-01 01:45:00,True
3761.501925426676,3762.621189993953,3760.8335092506645,3762.054707482147,11833,2022-01-01 01:50:00,True
3762.054707482147,3763.710518539758,3761.386546901443,3762.945408446562,12172,2022-01-01 01:55:00,True
3762.945408446562,3763.4704472389303,3762.887586637228,3763.046499788752,12156,2022-01-01 02:00:00,True
