time,Open,High,Low,Close,Volume
2023-01-01T10:36:00,2095.3,2096.11,2094.22,2094.3,125
2023-01-01T10:38:00,2094.3,2096.29,2092.53,2093.39,457
2023-01-01T10:40:00,2093.39,2094.92,2092.69,2093.22,721
2023-01-01T10:42:00,2093.22,2093.8,2092.75,2093.19,414
2023-01-01T10:44:00,2093.19,2094.54,2092.71,2093.13,364
2023-01-01T10:46:00,2093.13,2094.09,2092.5,2093.31,764
2023-01-01T10:48:00,2093.31,2093.87,2092.57,2093.47,142
2023-01-01T10:50:00,2093.47,2095.35,2092.98,2094.9,385
2023-01-01T10:52:00,2094.9,2096.53,2094.53,2096.08,188
2023-01-01T10:54:00,2096.08,2097.03,2095.75,2095.9,994
2023-01-01T10:56:00,2095.9,2096.42,2094.38,2094.39,467
2023-01-01T10:58:00,2094.39,2095.18,2093.05,2093.08,371
2023-01-01T11:00:00,2093.08,2094.38,2091.63,2092.84,609
2023-01-01T11:02:00,2092.84,2094.77,2092.41,2093.12,566
2023-01-01T11:04:00,2093.12,2095.03,2091.13,2093.86,911
2023-01-01T11:06:00,2093.86,2094.4,2092.13,2093.37,761
2023-01-01T11:08:00,2093.37,2094.81,2091.63,2091.72,723
2023-01-01T11:10:00,2091.72,2093.41,2090.08,2092.03,677
2023-01-01T11:12:00,2092.03,2093.21,2091.4,2092.52,544
2023-01-01T11:14:00,2092.52,2094.4,2091.94,2093.32,813
2023-01-01T11:16:00,2093.32,2094.03,2092.59,2093.31,169
2023-01-01T11:18:00,2093.31,2093.83,2091.45,2093.43,838
2023-01-01T11:20:00,2093.43,2094.53,2092.19,2092.23,492
2023-01-01T11:22:00,2092.23,2092.66,2090.65,2090.88,343
2023-01-01T11:24:00,2090.88,2091.44,2089.8,2090.95,972
2023-01-01T11:26:00,2090.95,2091.91,2090.6,2091.57,960
2023-01-01T11:28:00,2091.57,2093.08,2089.92,2091.36,341
2023-01-01T11:30:00,2091.36,2092.05,2089.41,2091.76,977
2023-01-01T11:32:00,2091.76,2093.54,2091.05,2092.13,652
2023-01-01T11:34:00,2092.13,2092.72,2090.55,2091.2,651
2023-01-01T11:36:00,2091.2,2092.29,2089.47,2092.29,122
2023-01-01T11:38:00,2092.29,2093.44,2090.83,2092.5,614
2023-01-01T11:40:00,2092.5,2093.95,2092.1,2093.3,632
2023-01-01T11:42:00,2093.3,2094.14,2092.63,2093.47,764
2023-01-01T11:44:00,2093.47,2095.44,2092.67,2093.3,669
2023-01-01T11:46:00,2093.3,2094.28,2092.06,2093.7,681
2023-01-01T11:48:00,2093.7,2095.7,2091.97,2095.65,542
2023-01-01T11:50:00,2095.65,2096.49,2093.79,2095.26,885
2023-01-01T11:52:00,2095.26,2096.18,2094.61,2096.06,822
2023-01-01T11:54:00,2096.06,2097.71,2094.72,2095.66,191
2023-01-01T11:56:00,2095.66,2097.19,2094.23,2096.18,187
2023-01-01T11:58:00,2096.18,2097.15,2094.39,2094.98,618
2023-01-01T12:00:00,2094.98,2095.81,2093.17,2095.15,460
2023-01-01T12:02:00,2095.15,2095.81,2094.83,2095.54,335
2023-01-01T12:04:00,2095.54,2097.09,2094.85,2095.77,202
2023-01-01T12:06:00,2095.77,2096.13,2095.14,2096.04,224
2023-01-01T12:08:00,2096.04,2096.84,2094.07,2094.89,567
2023-01-01T12:10:00,2094.89,2095.46,2094.3,2094.54,938
2023-01-01T12:12:00,2094.54,2095.28,2092.83,2093.47,996
2023-01-01T12:14:00,2093.47,2095.17,2092.36,2093.0,149
2023-01-01T12:16:00,2093.0,2093.92,2091.27,2093.69,236
2023-01-01T12:18:00,2093.69,2094.67,2092.06,2094.53,273
2023-01-01T12:20:00,2094.53,2096.13,2093.64,2094.72,574
2023-01-01T12:22:00,2094.72,2096.16,2094.02,2094.93,719
2023-01-01T12:24:00,2094.93,2096.75,2094.16,2095.95,239
2023-01-01T12:26:00,2095.95,2097.04,2094.52,2096.99,926
2023-01-01T12:28:00,2096.99,2097.66,2095.8,2095.92,231
2023-01-01T12:30:00,2095.92,2096.43,2095.54,2095.64,358
2023-01-01T12:32:00,2095.64,2096.98,2095.2,2096.39,816
2023-01-01T12:34:00,2096.39,2097.64,2096.06,2096.11,112
2023-01-01T12:36:00,2096.11,2097.09,2095.05,2096.84,373
2023-01-01T12:38:00,2096.84,2098.34,2095.23,2097.17,896
2023-01-01T12:40:00,2097.17,2098.14,2096.43,2096.93,144
